id,argument1,argument2,topic,score
637,To take a step towards immortality - Human cloning essentially means taking a human being 's DNA and reversing its age back to zero .,"At least 95 % of mammalian cloning experiments have resulted in failures in the form of miscarriages , stillbirths , and life-threatening anomalies ; some experts believe no clones are fully healthy .",Cloning,0.48214285714285715
638,Curing Disorders Human cloning also has the potential to help cure certain disorders .,"Not only that plants and animals can be revived with cloning , but also humans can be cloned to offer potential benefits to other people who are living .",Cloning,0.6964285714285714
639,"Why , for instance , protect habitat when a few cloned trophy specimens could be perpetuated in zoos ?","For instance , Kerry Lynn Macintosh labels as the “ artifact fallacy ” the idea that “ animals ( or , potentially , humans ) born through cloning are necessarily the flawed products of a technological process and can never be functional members of their species . ”",Cloning,0.5
640,Clones could be seen as less than human compared with non-clones .,Of course this process kills the embryo .,Cloning,0.20370370370370372
641,Infertile parents can now have a chance of being able to have kids of their own .,"Did you know that more than 98 % of clones are either malformed , stillborn , or die immediately after birth ?",Cloning,0.26785714285714285
642,There are also fears that the reprogramming of the nucleus of a somatic cell in order to trigger the cell division that leads to the cloning of an individual may result in a significantly increased risk of cancer .,Maintaining Biodiversity : Cloning may be an important tool for preserving endangered species if currently practiced methods fail .,Cloning,0.4444444444444444
643,"Even if the scientist had been able to find gamete donors to give free and informed consent to exposing their genetic offspring to such risks , the proper response would not be to conclude that , having obtained the consent of the relevant parties , the scientist conducted the study ethically .",You can not have so-called therapeutic cloning without reproductive cloning because the technique to make cloned babies is the same as to make a cloned embryo to try to make replacement tissues .,Cloning,0.5178571428571429
644,"Moreover , advocates of this objection caution against removing God from the process of creation altogether , which , it is argued , is what reproductive cloning achieves ( Rikfin , 2000 ) .","She quotes some of the Council ’s discussion about how cloning could result in family relations that “ would differ from all existing family arrangements ” because of the “ unique , one-sided , and replicative biological connection to only one progenitor ” — but she then badly mischaracterizes that discussion : “ This is another way of saying that the technology is unnatural and leads to unnatural results . ”",Cloning,0.6428571428571428
645,But I think of it as a way of creating more livestock to end world hunger .,"It is a process of replication of genetic constitution , so preventing gene diversity .",Cloning,0.23214285714285715
646,"It is a process of replication of genetic constitution , so preventing gene diversity .","And , of course , there are the clear health and safety issues that are far from being resolved .",Cloning,0.4642857142857143
647,The resulting embryonic stem cells could then theoretically be grown into adult cells to replace the ailing person 's mutated cells .,"However , there is a more serious , less cartoonish objection to turning procreation into manufacturing .",Cloning,0.44642857142857145
648,"ANSWER : There are plenty of arguments against cloning - especially against cloning humans - ranging from scientific issues , to the practicality of cloning , to religious objections .",Cloning humans is an innovative method that is an extremely powerful tool to bring about a huge change for the entire world .,Cloning,0.3888888888888889
649,"Since , presumably , a clone would still be a person and an autonomous rational being , a clone would certainly retain her human dignity ( Glannon , 2005 ; Elliot , 1998 ) .",Moral arguments against cloning are unfair to future human clones How would you feel if you were a clone and society considered your creation illegal and your existence deplorable ?,Cloning,0.5535714285714286
650,"As most supporters of research cloning acknowledge , embryos created in IVF clinics can provide adequate numbers and varieties of stem cells for research purposes .","Dolly the Sheep died prematurely of severe lung disease in February 2003 , and also suffered from arthritis at an unexpectedly early age - probably linked to the cloning process .",Cloning,0.4107142857142857
651,"From a more liberal standpoint , Mr Fukuyama worries about equality if inequality is designed into people 's genes .",Such research creates life with the purpose of destroying it and therefore fails to respect the right to life of the human embryo .,Cloning,0.46296296296296297
652,"Moreover , even if there were a detriment , it is unclear whether that would be a result of society ’s prejudice and fear of human cloning , or a result that inherently comes with being a clone .",Interfering With Nature Many that are opposed to human cloning feel that this process is artificial and interferes with nature .,Cloning,0.75
653,Reproductive cloning can help lesbians to have children without the use of donor sperm .,"According to some ethicists who oppose human cloning , a cloned child ’s identity and individuality will be compromised given that she will be “ saddled with a genotype that has already lived ” ( Kass , 1998 , 56 ; see also Annas , 1998 and Kitcher , 1997 ) .",Cloning,0.4074074074074074
654,But this is too vague ; humans constantly interfere with nature in ways that are not morally criticized .,It 's true that iPS cells have great promise .,Cloning,0.23214285714285715
655,Research cloning will be necessary in order to produce compatible tissues and organs for patients being treated with stem cell therapies .,Response 2 : A child is not replaceable .,Cloning,0.4107142857142857
656,"The cloned human being would not be the product of love , but of scientific procedures .","Indeed , it is precisely because of these ethical issues that some individuals object to the positive connotations of the term “ therapeutic ” and refer to this work , instead , as “ research cloning . ”",Cloning,0.5178571428571429
657,"Human procreation is about more than genetics and physiology ; it is also about the link between the generations , between ancestors and descendants , the past and the future .",Expensive – cloning is expensive because a great number of eggs are required for a single viable clone and this may seem wasteful since it is much easier to breed animals naturally 5 .,Cloning,0.375
658,"Allowing any cloning , even for research , "" allows people to perfect that method so they have good embryonic clones that can be gestated to birth . """,Others have the potential to repair or replace damaged tissue or cells .,Cloning,0.5357142857142857
659,"So , this goes without saying the human cloning can help athletes heal faster , be it a torn ACL or a life-threatening condition .",We will just make more insects extinct !,Cloning,0.09259259259259262
660,Genetic engineering can also be used to help people who risk passing on terribly degenerative diseases to their children .,There is also the belief that these clones would be created without a soul .,Cloning,0.2857142857142857
661,"There are other serious moral problems associated with cloning-for-biomedical-research , including the exploitation of women who will be needed to provide eggs .",Then you could create a clone for him/her and that person could show the clone what the person has been doing and finding out then the clone could finish the scientists work when the scientist dies .,Cloning,0.26785714285714285
662,We should stop trying to cheat nature and bending rules that existed for ions to our own will .,"According to this objection , our DNA is what endows each human being with uniqueness and dignity ( Callahan , 1993 ) .",Cloning,0.5892857142857143
663,"Some cloning advocates argue that cloning-to-produce-children might follow the same path as IVF , skipping from ethically unacceptable experimentation to a widely accepted practice .",Therapeutic cloning does n’t require surgery .,Cloning,0.3392857142857143
664,Some studies suggest that research cloning may not be a necessary or desirable way to overcome immune rejection .,"Because clone cells may show genetic abnormalities , using them on humans will also have a deadly implication .",Cloning,0.6129032258064516
665,"Also , given the threat of dangerous experimentation , it was essential to prohibit reproductive human cloning .",Fourteen percent said the technology involved is very dangerous .,Cloning,0.7142857142857143
666,"Only 1 % of animal cloning made so far have had a positive result , but most of them have suffered serious disorders .",Response 2 : A child is not replaceable .,Cloning,0.2142857142857143
667,Parents with a child affected by a disease like leukemia may wish to clone that child in order to provide the affected child with genetically matched cord blood or bone marrow for transplantation .,Cloned animals that survive long enough to be born often suffer from health problems .,Cloning,0.25
668,"A cure for baldness - From one of our readers : "" But how about the possibility of using cloning technology to get more hair on a balding scalp .","One of the methods used in cloning , induced pluripotent stem cells , has severe limitations .",Cloning,0.30357142857142855
669,"As most supporters of research cloning acknowledge , embryos created in IVF clinics can provide adequate numbers and varieties of stem cells for research purposes .","Yes , cloning has ' bugs ' right now , but in the future they 'll be worked out .",Cloning,0.375
670,Failure of Human Cloning Others that are opposed to human cloning feel that it is a mute debate since human cloning is primarily unsuccessful .,"Saudi Arabia has decided on June 28 , 1997-July 3 , 1997 as the beginning of human cloning is "" haraam "" ( forbidden by the faith-sin ) .",Cloning,0.39285714285714285
671,"All the people that say it is a lack of human respect and thinking thescientist will look at themselves as Co-creators , is all a shame .","As Professor Savulescu so neatly counters , ‘ to say that creating a clone is an affront to human dignity is like saying that deliberately creating a black person , or a woman , affronts human dignity .",Cloning,0.6071428571428571
672,"Cloning would take the instrumentalization of the newly created child even further , and may open the door toward more dangerous and exploitative forms of transplantation .","Human cloning creates questions about the soul , the role of God in society , and even the quality of life that a cloned person would have .",Cloning,0.48214285714285715
673,A fertilized egg should be valued as a human life even if it is in its very first weeks .,"Reproductive cloning has the potential to replace sperm donation , IVF or surrogacy .",Cloning,0.4107142857142857
674,"Considering that identical twins are natural clones , we can regard reproductive cloning as the technological version of the process .","Identical twins , as natural clones , do n’t seem to have identity problems , and if they did , a ban on them is not the answer .",Cloning,0.8035714285714286
675,"Mankind is already "" playing "" God when we cure diseases , fly airplanes , create nuclear energy , or use any advanced technology .","There are general principal arguments against any act of human cloning , deeply rooted within the more religious community that is against any form of direct meddling of human creation and technology that is seen as ‘ playing God ’ .",Cloning,0.8928571428571428
676,"There is a strong sense , within the field of secular bioethics , that the early arguments against human reproductive and therapeutic cloning were flawed .",Human cloning for so-called therapeutic purposes is completely unethical .,Cloning,0.44642857142857145
677,The technique could not be developed in humans without putting the physical safety of the clones and the women who bear them at grave risk .,"If a particular type of reproductive technology poses a health risk to the resulting children , this is grounds enough to prevent the use of that technology ( Cohen , 1996 ) .",Cloning,0.5714285714285714
678,Because We Can : Just because science gives humanity the ability to do something does not mean that humankind should .,"One big drawback to cloning humans is its ability to divide people , where clones who are not treated as human beings can lead to social unrest and divide .",Cloning,0.3214285714285714
679,"First , cloning could allow individuals or couples who are affected by genetic disease to have children genetically related to ( one of ) them while reducing the risk that their children would inherit the disease .","In the case of IVF , there were similar fears about the risk of harm to the child - and we have come to live with the actual results .",Cloning,0.6428571428571428
680,If a Clone of a human is done successfully and god exists then this clone would have no soul it would be not a person but a body that acts on instinct .,"As for me , I believe that God does n't want us to clone because he says in the Bible that He created us in His image and we should not mess that up and if we start creating other human people we will be God and that is messed up because there is only one God !",Cloning,0.7678571428571428
681,"Roughly one in five feel cloning would be justified either to save the life of the person being cloned , or to help infertile couples to have children without having to adopt .",Infertile Couple Can Have Children Human cloning has the ability to make it possible for couples that were once not able to have their own children to finally have babies without having to use sperm donation or surrogacy .,Cloning,0.7678571428571428
682,"Yet , we can look towards the children who are products of modern day artificial reproduction in order to see that such a concern is not supported by the evidence .",This will only cause further problems in the world .,Cloning,0.4642857142857143
683,Potential risks or disadvantages : cloning creates identical genes .,"The creation of identical copies of animals – through cloning , it is possible to create genetically identical animals for organ or tissue transplantation ; and the creation of identical copies of only the best animal population 2 .",Cloning,0.6785714285714286
684,"This may mean making our children live longer , helping them to be resistant to cancer , heart disease , any familial diseases , and all the other problems that can be cured using what we learn from human cloning technology .","Legalization of therapeutic cloning has been proposed as the only way to investigate , the chances of success , the basic criterion for funding such programs as the primary objective should be finding cures for incurable diseases .",Cloning,0.7678571428571428
685,It is a break from the process of natural evolution known to build strength into species through diversity .,"Cloning is a break from the natural process of evolution , which is known to strengthen species and improves their survival instincts through diversity .",Cloning,0.875
686,"Therefore , if parents are not prohibited from procreating on the grounds that they may pass along a severe genetic defect to their children , then it is difficult to deny a set of parents who can only rely on cloning for procreation the chance to do so based on safety reasons alone ( unless the abnormalities that may result from cloning are more severe than the abnormalities that may result from natural conception ) ( Brock , 1997 ) .","Once prospective parents , and society in general , come to understand that cloned children will possess just as much individuality as any other person , it is possible that these fears , and the attempts to control the child ’s future , will largely abate ( Wachbroit , 1997 ) .",Cloning,0.6428571428571428
687,"However , even if it was made safe , reproductive cloning could never be considered ethical .",Reproductive cloning is considered unsafe .,Cloning,0.7321428571428572
688,"But in the case of cloning-for-biomedical-research , human embryos are created for a purpose that requires their destruction .",And cloning-for-biomedical-research will lay the technical and practical groundwork for cloning-to-produce-children and a number of other morally troubling acts .,Cloning,0.7142857142857143
689,"So there is no problem with human cloning , unless one has preconceived intentions to discriminate against it .","Because this concern is based on the psychological harm associated with deterministic expectations , and not on the actual impact of cloning technology , they do little to support the argument that cloning , as a technology , infringes human dignity .",Cloning,0.6607142857142857
690,"However , Americans do seem to favor cloning that creates human cells to aid in medical research for disease treatment , just so long as it does not create new human beings .","However , human cloning is a completely artificial form of reproduction , which leaves no trace of the dignity of human procreation .",Cloning,0.4642857142857143
691,"The most straightforward scenarios in which cloning could be used to prevent genetic disease involve what are called simple genetic diseases , or diseases that are caused by mutations in single genes and are passed on in accordance with the basic Mendelian rules of inheritance .","For another , a lot of evidence show that most of the cloned babies are not healthy , leading to genetic defects , premature aging and worse , death .",Cloning,0.5357142857142857
692,""" Human cloning may well serve to highlight , to emphasize , and to set off with greater clarity , quite apart from anyone 's intentions , the mysterious capacities that comprise and express our human dignity "" .","Moreover , concerns that genetic duplication compromises dignity overemphasize the role that genetics has as the source of human dignity .",Cloning,0.6607142857142857
693,"On the other hand , human cloning could also provide a medical answer to some of our most difficult diseases , birth defects , and genetic disorders that current have no treatments .","Common problems include kidney disorders , liver fibrosis , and heart defects .",Cloning,0.7321428571428572
694,"So you think the future is a child growing up knowing his mother is his sister , his grandmother is his mother and his father is his brother-in-law ??","( d ) Cloning for reproductive purposes would have a negative effect on the family and personal relationships , that is it is inappropriate to bring a child into the world outside the usual social setting of a family involving a mother or father .",Cloning,0.7321428571428572
695,"From the right , Bill Kristol , the editor of the Weekly Standard , worries that government oversight of the health-care system is likely to grow , so human cloning must be banned now to prevent state-mandated eugenics in the future .",To make a future couple financially secure - With human cloning you could give a couple in the future both a child from your DNA and the financial assets from your lifetime to start out financially secure instead of struggling as most couples do now .,Cloning,0.328125
696,Reproductive cloning is considered unsafe .,Reproductive cloning would diminish the idea of uniqueness .,Cloning,0.5178571428571429
697,"With the dignity of human life and it genetic uniqueness at risk , people might be cloned unwillingly , leaving millions of cells around every day as they go about their normal lives shedding skin .",The clone may also face emotional difficulties that could get in the way of living a normal life .,Cloning,0.4642857142857143
698,Stem Cells are crucial to develop organisms .,Research cloning will be necessary in order to produce compatible tissues and organs for patients being treated with stem cell therapies .,Cloning,0.7142857142857143
699,"According to the Andrews Report , the ‘ most common reason for regarding human cloning for reproductive purposes as unethical was that it would be “ contrary to human dignity ”’ .",Diseases and disorders can be cured .,Cloning,0.23214285714285715
700,"Because cloning entails recreating an existing person ’s genetic code ( with the exception of the difference in mitochondrial DNA ) , some argue that cloning would , necessarily , entail a violation of the cloned child ’s right to a distinctive genetic identity ( European Parliament , 1998 ) .","The concern is that such a radical alteration of familial relationships would be detrimental to the cloned child ( Kass , 1998 ; O’Neil , 2002 ) .",Cloning,0.6785714285714286
701,"Therefore , if parents are not prohibited from procreating on the grounds that they may pass along a severe genetic defect to their children , then it is difficult to deny a set of parents who can only rely on cloning for procreation the chance to do so based on safety reasons alone ( unless the abnormalities that may result from cloning are more severe than the abnormalities that may result from natural conception ) ( Brock , 1997 ) .","But for people seeking to give their child the best chance at having exceptional intelligence , cloning may at least seem to offer more control and predictability than gene modification , and cloning is more consistent with our limited understanding of the science of genetics .",Cloning,0.7142857142857143
702,"In addition to preventing simple genetic diseases , cloning could also be used to reduce the risk of diseases caused by combinations of genetic risk factors .","But while it is important that we prohibit cloning-to-produce-children to prevent the long-term degradation of the family , we can not do so without also making a strong case against the much more immediate threat posed by cloning-for-biomedical-research .",Cloning,0.5555555555555556
703,"While human cloning to allow genetic mixing with humans , also makes the reproduction characteristics likely to be undesirable .",Environmentalists and ethicists also fear that the lack of regulation in genetic engineering opens the door to human cloning .,Cloning,0.6071428571428571
704,"In fact , over 90 % of human cloning attempts have been labeled as “ failure ” , which means that the human DNA is only put at risk during the process .",Safety is the only valid argument against human cloning .,Cloning,0.6607142857142857
705,"Pluripotent stem cells can also be used to test drug toxicity which could also diminish the chances of drug-related birth defects ( Boiani and Schöler , 2002 , 124 ) .","As humans reproduce continually , there is also an increase in damage to their DNA lines , creating defective and mutated genes , which could be eliminated by cloning healthy human cells .",Cloning,0.5535714285714286
706,If someone has a failing heart they can reproduce them .,We are god now !,Cloning,0.2857142857142857
707,"Because cloning entails recreating an existing person ’s genetic code ( with the exception of the difference in mitochondrial DNA ) , some argue that cloning would , necessarily , entail a violation of the cloned child ’s right to a distinctive genetic identity ( European Parliament , 1998 ) .","Would cloning eliminate a gene or a piece of DNA today that does n’t seem important , but might be in a different world some time in the future ?",Cloning,0.6607142857142857
708,"One big drawback to cloning humans is its ability to divide people , where clones who are not treated as human beings can lead to social unrest and divide .","But one tiny mistake in human cloning , and we just ruined a person .",Cloning,0.4642857142857143
709,Therapeutic cloning is not just a remedy but also a preventive treatment .,It can cure some disorders .,Cloning,0.625
710,Diseases and disorders can be cured .,"Also , cloning may give homosexual couples the opportunity to have genetically related children ( this is especially true for homosexual women where one partner provides the mitochondrial DNA and the other partner provides the chromosomal DNA ) .",Cloning,0.35714285714285715
711,"Human cloning violates the dignity and respect due to every human individual as it undermines the rights , identity and welfare of any child created in this way .","Socially , the possibility of bringing forth another human being that is the exact copy of another human being , blurs the definition and scope of individual rights , because these human clones , if brought to term , will never be like any other human being with a proper lineage , nor would the clone be anyone ’s child , grandchild or sibling , but he or she would only be , scientifically , someone ’s clone .",Cloning,0.7857142857142857
712,Both types of cloning are reproductive as they both reproduce human individuals .,It is certainly possible that the use of reproductive cloning for the purpose of creating an individual for a particular life role could infringe the resultant clone 's dignity .,Cloning,0.6964285714285714
713,"Since , presumably , a clone would still be a person and an autonomous rational being , a clone would certainly retain her human dignity ( Glannon , 2005 ; Elliot , 1998 ) .","A human clone would be wholly unique and , as such , it is difficult to maintain that even a "" uniqueness "" view of human dignity is dependant on having a unique genome .",Cloning,0.6785714285714286
714,"But while it is important that we prohibit cloning-to-produce-children to prevent the long-term degradation of the family , we can not do so without also making a strong case against the much more immediate threat posed by cloning-for-biomedical-research .",Giving all people the ability to have their own children is a huge benefit that human cloning can eventually provide down the line .,Cloning,0.6607142857142857
715,Scientists have also said that with human cloning one of the first diseases they can fix is Leukemia .,"The claim is that a cloned child would be in danger of suffering from severe genetic defects as a result of being a clone , or that cloning would result in a high number of severely defective embryos before one healthy human embryo is developed .",Cloning,0.33333333333333337
716,"While it is admirable that the parents wish to save their existing child , it is not ethically permissible to create another child solely as an instrument to save the life of her sibling ( Quintavalle , 2001 ) .","The prospect of creating a child , solely to meet the needs of another child and not for her own sake , reduces the created child to a mere means to achieve the ends of the parents and the sick child .",Cloning,0.875
717,"The genetic engineering field is infamous for some of the unintended and unforeseen effects of genetic modification , such as the Bt corn ’s harmful effects on the Monarch butterfly .","Moreover , the findings of the study supported the thesis that “ genetic ties are less important for family functioning than a strong desire for parenthood ” ( Golombok et al. , 1995 , 296 ) , which suggests that the parents of cloned children would not be as caught up with the genetic origins of their offspring , and so their parenting would not be as affected by it , as Meilaender contends .",Cloning,0.2857142857142857
718,This will only cause further problems in the world .,You will not find a child psychiatrist in the world who could possibly say that there will not be very significant emotional risk to the cloned child as a result of these pressures .,Cloning,0.5178571428571429
719,"Moreover , even if there were a detriment , it is unclear whether that would be a result of society ’s prejudice and fear of human cloning , or a result that inherently comes with being a clone .","Unfortunately , this is not the case and it may even be unethical , which brings us to the big question : is it ok to clone a human being ?",Cloning,0.625
720,It interferes with nature .,Cloning undermines the natural relationship between procreation and family Pamela Schaeffer .,Cloning,0.6428571428571428
721,"Because all children deserve to have a life and a future that is completely open to them in terms of its prospects ( Feinberg , 1980 ) , and because being the product of cloning would necessarily deprive the resulting child of these prospects , cloning is seriously immoral .","Because of the expectations that the cloned child will re-live the life of her genetic predecessor , the child would necessarily be deprived of her right to an open future .",Cloning,0.7857142857142857
722,"Human cloning and genetic engineering In addition to concerns about animal welfare , many worry that the technology used to clone animals is the same that can be used to clone humans or produce transgenic animals , but the implications of such applications have yet to be fully examined .","With genetic engineering , we will be able to increase the complexity of our DNA , and improve the human race .",Cloning,0.6071428571428571
723,"Rather , the intent is to use the cells of the embryo in order to further research that may ultimately lead to treatments or cures for certain afflictions .",There are also fears that the reprogramming of the nucleus of a somatic cell in order to trigger the cell division that leads to the cloning of an individual may result in a significantly increased risk of cancer .,Cloning,0.39285714285714285
724,This means infertile couples can experience happiness of having their own families without enduring painful procedures to treat infertility that are common today .,The process of obtaining eggs is also costly and it is quite painful for a woman .,Cloning,0.5714285714285714
725,"also two gay women could use this technology to conceive a child of their own using their individual 23 chromosomes . ""","But these technologies can also dramatically expand the range of choices individuals can make about reproduction — allowing single individuals to have children without involving a husband or wife , or allowing couples or individuals to choose to have children who will possess a specific set of genetic properties by using DNA from some exceptional individual .",Cloning,0.8214285714285714
726,"With continued research , it may be possible to create identically similar animals , or even humans !",Research suggests that creating cloned embryos who can continue developing or who can provide functional stem cells may not be possible .,Cloning,0.5357142857142857
727,"Do humans have a soul , which would be lost during the process ?","In the “ Instruction on Respect for Human Life in Its Origin and on the Dignity of Procreation , ” the Catholic Church denounces all forms of reproductive technology on the grounds that reproductive creation is strictly God ’s domain ( Congregation for the Doctrine of the Faith , 1987 ) .",Cloning,0.5892857142857143
728,"Permitting cloning , therefore , would allow for a more expedient means of creating a savior sibling , since the alternatives ( using preimplantation genetic diagnosis to screen embryos to determine which are genetically compatible with the sibling , implanting into a womb only the ones that are a match and discarding the others , or creating an embryo through natural reproduction and terminating the pregnancy if it is not a genetic match ) are more involved and more time consuming .","Second , cloning could allow prospective parents to protect their children from a broad array of diseases known to be associated with genetic risk factors .",Cloning,0.7142857142857143
729,If a Clone of a human is done successfully and god exists then this clone would have no soul it would be not a person but a body that acts on instinct .,"Typically , those who offer the second response ( e.g. , the Catholic Church ) regard the human embryo as a complete moral subject upon conception ( Pope John Paul II , 1995 ; Pope Paul VI , 1968 ) , and therefore any experiment that harms them or destroys them is morally tantamount to any experiment that would destroy a person .",Cloning,0.6785714285714286
730,And it is vastly more practical to have a child within the context of marriage and a family than in a laboratory .,This means infertile couples can experience happiness of having their own families without enduring painful procedures to treat infertility that are common today .,Cloning,0.5178571428571429
731,Such actions would clearly put the resulting children at an elevated risk of a wide range of genetic defects .,We are god now !,Cloning,0.25
732,The Declaration was consistent with humanity ’s responsibility to protect the sanctity of human life .,"According to this objection , our DNA is what endows each human being with uniqueness and dignity ( Callahan , 1993 ) .",Cloning,0.5535714285714286
733,"If the cloning process is not successful , there is a high chance that the DNA of the host could be altered or worse , damaged .",We are god now !,Cloning,0.30357142857142855
734,"Genetic modification involves daunting scientific and technical challenges ; it offers the potential of only marginal improvements in complex traits , and it holds out the risk of unpredictable side effects and consequences .","This weakness may also , however , make cloning more appealing than other forms of genetic engineering , especially when we consider the genetic complexity of many desirable traits .",Cloning,0.6785714285714286
735,"In the process , it can help cure renal problems or damages to kidneys , liver , tissues and many other quintessential elements of the human body .",Reproductive cloning can help cure life-threatening diseases .,Cloning,0.8214285714285714
736,"In this paper , I briefly explore one of the most commonly used ethical justifications for cloning laws , the idea that reproductive cloning necessarily infringes notions of human dignity .","One of the best known illustrations is UNESCO 's Universal Declaration on the Human Genome and Human Rights which recommends a ban on "" practices which are contrary to human dignity , such as reproductive cloning "" .",Cloning,0.7857142857142857
737,Give cloning a chance to prove it 's worth before you lash out in protest .,We are god now !,Cloning,0.125
738,"In the case of IVF , there were similar fears about the risk of harm to the child - and we have come to live with the actual results .","Moreover , because parents have cloned this child with the expressed purpose of replacing a deceased child , the expectations that the new child will be just like the deceased one would be overwhelming and impede the child ’s ability to develop her own individuality ( Levick , 2004 ) .",Cloning,0.421875
739,"Therefore , providing cloning as an option contributes to a greater scope of procreative liberty ( Häyry , 2003 ; Harris , 2004 ; Robertson , 1998 ) .",It transforms procreation into manufacture and children into commodities .,Cloning,0.5
740,Research cloning is likely to be too costly to be used in the course of routine medical procedures .,"If clonal embryos free of reprogramming errors can be created , establishing pregnancies is likely to be a trivial procedure .",Cloning,0.5
741,"Considering that identical twins are natural clones , we can regard reproductive cloning as the technological version of the process .","Moreover , reproductive cloning will allow lesbian couples to have children genetically related to them both .",Cloning,0.5
742,"Higher probability of achieving a therapeutic cloning is more accessible in terms of technique , but also less morally problematic .","However , it was reasonable to preserve , at the national level , the possibility of carrying out therapeutic cloning .",Cloning,0.6607142857142857
743,"Popular opinion and weight of arguments seem to be against human reproductive cloning , mostly because of ethical and safety issues , with many calling for the halt of research in human reproductive cloning .",Safety is the only valid argument against human cloning .,Cloning,0.7142857142857143
744,Human cloning may cause people to age faster because entropy may be inputted into the life of a cell being cloned .,"Since somatic cell nuclear transfer involves the use of an adult cell nucleus , it has been thought that clones might have shorter telomeres than normal organisms and display accelerated aging ( a concern that was first raised in the case of Dolly ) .",Cloning,0.75
745,"Moreover , because parents have cloned this child with the expressed purpose of replacing a deceased child , the expectations that the new child will be just like the deceased one would be overwhelming and impede the child ’s ability to develop her own individuality ( Levick , 2004 ) .","For instance , the parents of a young child might choose to clone that child and could raise the resulting second child as if it were a natural sibling of the first .",Cloning,0.5535714285714286
746,( a ) Cloning would be unsafe .,Diseases and disorders can be cured .,Cloning,0.3392857142857143
747,""" Human cloning may well serve to highlight , to emphasize , and to set off with greater clarity , quite apart from anyone 's intentions , the mysterious capacities that comprise and express our human dignity "" .","In the “ Instruction on Respect for Human Life in Its Origin and on the Dignity of Procreation , ” the Catholic Church denounces all forms of reproductive technology on the grounds that reproductive creation is strictly God ’s domain ( Congregation for the Doctrine of the Faith , 1987 ) .",Cloning,0.5178571428571429
748,"While human cloning to allow genetic mixing with humans , also makes the reproduction characteristics likely to be undesirable .","Second , cloning could allow prospective parents to protect their children from a broad array of diseases known to be associated with genetic risk factors .",Cloning,0.5357142857142857
749,"While human cloning to allow genetic mixing with humans , also makes the reproduction characteristics likely to be undesirable .",Americans are least supportive of cloning if it were to be done to create genetically superior human beings .,Cloning,0.5714285714285714
750,"In addition to preventing simple genetic diseases , cloning could also be used to reduce the risk of diseases caused by combinations of genetic risk factors .","This reason is self defeating ; because as scientists learn more , cloning humans has the possibility of becoming safer than naturally developing embryos by replacing randomized risks and genetic defects .",Cloning,0.6607142857142857
751,"Human cloning creates questions about the soul , the role of God in society , and even the quality of life that a cloned person would have .","With human cloning on the rise , it is greatly possible that human beings would become more of a commodity than an individual .",Cloning,0.6428571428571428
752,"Eugene Volokh , a professor at the UCLA School of Law , puts it this way : “ Scientists should generally have the freedom to experiment , people should generally have the freedom to have important life-saving technologies , and parents should generally have the freedom to make their children 's lives better , unless [ cloning is shown to ] cause serious , tangible harm . ”",This will only cause further problems in the world .,Cloning,0.44642857142857145
753,"Some have argued the opposing side , however , and have maintained that respect for procreative liberty not only entails access to artificial reproductive technology , but also the right to employ gamete donors and surrogate mothers ( Ethics Committee of the American Fertility Society , 1985 ) .","Nevertheless , they do not connect this analysis to the issue of human dignity and both conclude that reproductive cloning still creates problems in relation to individual autonomy .",Cloning,0.6071428571428571
754,"Meilaender 's claim that being created by a sexual union that is beyond "" reason or will "" is central to our dignity seems to suggest that the thousands of children born as a result of reproductive technologies are , somehow , less worthy of dignity .",We are god now !,Cloning,0.26785714285714285
755,"Children created by cloning would live in the shadow of the genetic donor , always having to live up to the expectations of a person they were created from .",Some critics fear that children created via SCNT would be subjected to unfair expectations of duplicating the talents and achievements of whoever provided their nuclear DNA .,Cloning,0.7857142857142857
756,George Wright takes this idea to an extreme length by suggesting that reproductive cloning would actually promote human dignity by proving the inaccuracy of genetic determinism .,Americans are least supportive of cloning if it were to be done to create genetically superior human beings .,Cloning,0.5535714285714286
757,Human cloning still has a lot of what ifs associated with it .,"Embryos Killed : During the human cloning process , a lot of human embryos are created and tested for viability .",Cloning,0.5535714285714286
758,"Socially , the possibility of bringing forth another human being that is the exact copy of another human being , blurs the definition and scope of individual rights , because these human clones , if brought to term , will never be like any other human being with a proper lineage , nor would the clone be anyone ’s child , grandchild or sibling , but he or she would only be , scientifically , someone ’s clone .","The technology of cloning humans is already here , as evidenced by Dolly the sheep , but it called forth questions about the role of God in society , the soul and even the quality of life a cloned individual would have .",Cloning,0.7142857142857143
759,"That means that consumers who oppose animal cloning on animal welfare , religious , or moral grounds would be forced to unwittingly make purchases that violate their ethical principles .","As surveys have shown , the publicï ¿ ½ s concerns for animal welfare and ethics have the potential to greatly impact the agricultural market and foreign trade , and consumers should have a voice in how their food is produced .",Cloning,0.6428571428571428
760,"With genetic engineering , on the other hand , we could reverse some of the most basic reasons for the body ’s natural decline on a cellular level , drastically improving both the span of our lives and the quality of life later on .","From improving overall health care to the elimination of problematic diseases , there are some distinct advantages that the science of human cloning can provide .",Cloning,0.7857142857142857
761,Those who favor cloning humans argue that we could produce more geniuses and thereby improve life for everyone through their contributions .,"With genetic engineering , on the other hand , we could reverse some of the most basic reasons for the body ’s natural decline on a cellular level , drastically improving both the span of our lives and the quality of life later on .",Cloning,0.6071428571428571
762,"Thus , there is no fear of rejection of the organ or tissue replacement procedures .",We are god now !,Cloning,0.19642857142857145
