regression_label,discussionId_1,discussionId_2,postId_1,postId_2,datasetId_1,sentenceId_1,sentenceId_2,datasetId_2,sentence_2,sentence_1
1.333333333,9989,9331,101,210,1,18,0,1,What you are missing is that if gay people have the right to marry then their marriage must be recognised under equal protection.,"You are using a double-standard that is unfair not only to couples, but to their children, who end up losing the protection of having two married parents simply because other people don't like the sex of the two parents."
3.666666667,9989,9989,101,123,1,18,39,1,"Since same-sex couples are raising children, the children in these families deserve the right to have two parents who are legally married to each other.","You are using a double-standard that is unfair not only to couples, but to their children, who end up losing the protection of having two married parents simply because other people don't like the sex of the two parents."
2,9331,8834,126,40,1,5,1,1,"There is precidence for marriages not being recognized state to state, outside of same sex marriage.",(and again.... Government recognition of your marriage is not a right)
1.666666667,9331,7858,126,374,1,5,13,1,Do not married couples whose marriages have been recognized by the state have the right to stay married and not have their civil marriages dissolved by the voters simply because of the animus of those voters against them?,(and again.... Government recognition of your marriage is not a right)
1,4295,6743,20,10,2,2,9,1,It does not state in law that same-sex marriage is a civil right any more than it states you marrying you sister is a civil right.,"I didn't say marriage was about just reproduction you incoherent person, marriage is just friendship with sex added."
2,4295,1613,20,1058,2,2,3,1,"I've read many responses claiming that marriage is not about sex or making babies,... so on what basis (if any) would you deny two brothers or two sisters the ""right"" to marry each other?","I didn't say marriage was about just reproduction you incoherent person, marriage is just friendship with sex added."
1.333333333,4295,3621,20,143,2,2,55,1,You stated that changing same-sex marriage infringes upon people's rights because it devalues their marriage.,"I didn't say marriage was about just reproduction you incoherent person, marriage is just friendship with sex added."
1,4295,4295,20,1,2,2,1,2,"Because it is not between a man and woman, it is not right to call this a 'marriage', in saying this, I am in no way trying to demean the relationship two people of the same gender can have.","I didn't say marriage was about just reproduction you incoherent person, marriage is just friendship with sex added."
2.666666667,7858,6493,87,134,1,14,2,1,"By redefining marriage, you would in fact not only be changing something that millions consider sacred, but it would be tantamount to the state establishing a religion, by defining the validly or a religious ceremony.","Just because a religion proclaims a marriage is to be defined a certain way does not mean the government must conform to the wishes of the religious definition, quite the contrary."
1.666666667,1805,1281,1,5,1,3,3,1,"in order for gay marriage to be permissible, the laws will have to be changed.",He could have used his clout as the mayor of SF to help gay couples sue the state to change the law against gay marriage.
1.333333333,2915,6124,402,14,1,82,1,1,Either all people should be allowed to marry the person of their choice or no one should be allowed to marry.,"This would, at the very least, allow certain groups of people to keep their word ""marriage"", and allow the benefits of marriage to everyone -- making civil unions completely equal to marriage from a governmental point of view."
2.333333333,2915,6788,402,56,1,82,16,1,"If civil unions do not provide the same benefits and protections as marriage, then civil unions are clearly not equal to marriage, and again, gay people are being treated as less-than-equal citizens.","This would, at the very least, allow certain groups of people to keep their word ""marriage"", and allow the benefits of marriage to everyone -- making civil unions completely equal to marriage from a governmental point of view."
2,2915,2915,402,402,1,82,48,1,"Now, I am uncertain why gay people should not be allowed to have civil marriage and in fact many people (perhaps most) support civil unions.","This would, at the very least, allow certain groups of people to keep their word ""marriage"", and allow the benefits of marriage to everyone -- making civil unions completely equal to marriage from a governmental point of view."
3,2915,2915,402,402,1,82,65,1,"Gay people aren't going to accept ""separate but equal"" civil unions, and heterosexual people aren't going to want to allow gay people to have civil marriages.","This would, at the very least, allow certain groups of people to keep their word ""marriage"", and allow the benefits of marriage to everyone -- making civil unions completely equal to marriage from a governmental point of view."
1.333333333,2915,29423,402,60,1,82,3,3,Allowing use will have literally no impact on people who are not gay couples looking to call their union a marriage.,"This would, at the very least, allow certain groups of people to keep their word ""marriage"", and allow the benefits of marriage to everyone -- making civil unions completely equal to marriage from a governmental point of view."
1.333333333,10073,1875,74,60,1,1,12,1,"Marrying someone of the same sex is forbidden whether you are gay and straight, and marriage of the opposite sex is legal whether you are gay and straight.",However it should be recognised that gay marriage is not the same as opposite sex marriage.
3,10073,2915,74,238,1,1,6,1,"We both know that as long as marriage is kept for opposite-sex couples alone, then opposite-sex couples will be elevated above same-sex couples under the law.",However it should be recognised that gay marriage is not the same as opposite sex marriage.
1.666666667,10073,3621,74,126,1,1,12,1,"Without same-sex marriage, opposite-sex couples are paying less than their share because of same-sex couples who pay more taxes without seeing any benefits.",However it should be recognised that gay marriage is not the same as opposite sex marriage.
1.333333333,10073,8834,74,40,1,1,1,1,"There is precidence for marriages not being recognized state to state, outside of same sex marriage.",However it should be recognised that gay marriage is not the same as opposite sex marriage.
1.333333333,10073,5320,74,10,1,1,6,1,"Technically though marriage is not discrimination, because gays are still allowed to marry the opposite sex.",However it should be recognised that gay marriage is not the same as opposite sex marriage.
2.333333333,10073,1613,74,356,1,1,1,1,"How does that still justify denying marriage to same-sex couples if the same ""privilege"" is given to opposite sex couples?",However it should be recognised that gay marriage is not the same as opposite sex marriage.
1.333333333,10073,9391,74,534,1,1,8,1,But really the only thing we have to know on the issue of same sex marriage is the Supreme Court believes marriage is a right and right now gay couples do not have that right.,However it should be recognised that gay marriage is not the same as opposite sex marriage.
4.333333333,2480,3621,79,126,1,16,12,1,"Without same-sex marriage, opposite-sex couples are paying less than their share because of same-sex couples who pay more taxes without seeing any benefits.","If anything, as things stand now, it is the same sex couples paying more of their taxes to support the heterosexual couples; income taxes, social security taxes, inheirantence taxes, property taxes, as examples."
1.333333333,10073,6124,78,78,1,26,2,1,I think they are now advocating everyone to be allowed to get all marriage benefits even if they have no desire to be married because they are concerned about being inclusive to all.,"I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
1,10073,9391,78,594,1,26,5,1,I realize that homosexuals are not attracted to members of the opposite sex and so they don't want to get married.,"I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
2.333333333,10073,2583,78,145,1,26,47,1,"People can deny rights to same-sex couples, claiming that same-sex marriage is a threat to society all they want, but if they don't have any evidence to back that up, then they are still morally evil.","I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
2.666666667,10073,369,78,15,1,26,3,1,"I do not think that gay people should be discriminated against, but I do feel that people should not be forced to accept a group of people whose beliefs they do not agree with.","I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
1.666666667,10073,1062,78,2,1,26,9,1,But saying they should have marriage is taking a sacred religious bond and making it simply a union between two people who want to have sex.,"I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
1,10073,5811,78,63,1,26,7,1,"I guess because many (not all) same-sex couples plan when they have children, they do not need the encouragement of marriage that opposite sex couples do.","I agree that people should have, and they do have, the religious liberty to believe whatever they want and to frown on same-sex marriage if they want to."
1.666666667,7858,9391,120,534,1,65,2,1,So I must ask you why exactly are you against same sex marriage when it has been shown that the ban on same sex marriage is just like the ban on interracial couples getting married?,B= A If you support (B) a ban on same sex marriage you support (A) slavery.
2.333333333,9391,10831,269,3,1,1,1,1,When anyone can marry anyone else then homosexuals should be allowed to marry.Until then gays should not be an elite sexual deviant lifestyle over other sexual deviant lifestyles.,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.
1.333333333,9391,17656,269,7,1,1,3,3,BUT keep in mind I'm not saying that gays should be allowed to get married in every church - No church should have to do anything they don't believe in (thats why we are allowed to have different faiths) .,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.
2,9391,32516,269,15,1,1,1,3,And I never said someone should not be allowed to Mary do to their gender both men and women should be allowed to marry (each other) so it's not sexism at all really.,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.
1.333333333,9391,6124,269,78,1,1,2,1,I think they are now advocating everyone to be allowed to get all marriage benefits even if they have no desire to be married because they are concerned about being inclusive to all.,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.
1,9391,9391,269,594,1,1,5,1,I realize that homosexuals are not attracted to members of the opposite sex and so they don't want to get married.,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.
2.666666667,31602,2572,71,50,3,0,14,1,"If opposite-sex couples have marriage under the law, but same-sex couples do not, my religion is under attack.",It's not even really a religious confliction that I have with same sex marriage.
2.333333333,31602,29423,71,91,3,0,0,3,"I am personally opposed to same sex marriage for religious reasons, but I support freedom of religion so I will vote to make it legal because people have the right to choose.",It's not even really a religious confliction that I have with same sex marriage.
1.333333333,31602,9989,71,94,3,0,10,1,"I argue with personal conviction, because I believe that our society as a whole will be better when same-sex couples have equal marriage rights.",It's not even really a religious confliction that I have with same sex marriage.
1.333333333,2704,6124,34,61,1,2,2,1,"If you think the benefits given to married people are innapropriate or unjust, that is a different topic than denying people the right to marry the person they choose.",One one hand you seem to think that gay people don't have the right to get married at all--they do because you can get married anytime you want.
1,2704,14482,34,156,1,2,6,3,gay marriage = less families only if you believe that people would choose to be gay instead of heterosexual.,One one hand you seem to think that gay people don't have the right to get married at all--they do because you can get married anytime you want.
2,2704,3621,34,69,1,2,3,1,"But I can assure you that the reason gay people fight to legalize same-sex marriage is not that they want people to recognize them, but simply because they want equal treatment under the law.",One one hand you seem to think that gay people don't have the right to get married at all--they do because you can get married anytime you want.
1,9391,7185,512,53,1,0,1,1,The government does not specifically prohibit the legal marriage of gay people.,"Except blacks were barred from marriage to those that white people could marry, and white people were barred from marriage to those that black people could marry."
2.666666667,9391,10073,512,153,1,0,0,1,Marriage between whites and blacks was indeed prohibited because whites regarded blacks as inferior.,"Except blacks were barred from marriage to those that white people could marry, and white people were barred from marriage to those that black people could marry."
1.666666667,9391,9989,512,89,1,0,3,1,"Just as elderly people should not be barred from marrying because they cannot reproduce, so gay people should not be barred from marrying because they cannot reproduce with each other.","Except blacks were barred from marriage to those that white people could marry, and white people were barred from marriage to those that black people could marry."
1.333333333,9391,8621,512,5,1,0,3,1,The fact is that people are not prohibited from being married because of their sexual orientation.,"Except blacks were barred from marriage to those that white people could marry, and white people were barred from marriage to those that black people could marry."
2.333333333,10073,10073,52,66,1,0,4,1,The only arguments you have against incestuous marriages is a moral one or an icky factor and both of these can be applied just as effectively to a gay marriage.,Not so long ago gay sex was considered beyond the pale let alone gay marriage so really morals have nothing to do with the gay marriage debate.
2,10073,1281,52,494,1,0,22,1,"Also, promiscuity and unsafe sex are not relevent to a discussion on gay marriage, as those who are promiscuous and unsafe don't want to marry.",Not so long ago gay sex was considered beyond the pale let alone gay marriage so really morals have nothing to do with the gay marriage debate.
1.333333333,3723,2623,93,23,1,6,3,1,Those rights and protections are indeed laws but are directed towards individuals within a legal marriage.,Now no one here is talking about giving rights or the legal benefits of marriage to men who act on their attraction to young boys.
4,6788,9989,34,123,1,14,39,1,"Since same-sex couples are raising children, the children in these families deserve the right to have two parents who are legally married to each other.","Legalizing same-sex marriage will enhance family stability and provide greater protections for more children, specificaly the children of gay parents."
3.666666667,9586,1281,6,242,1,0,35,1,"However, I think that this will not work, because homosexuality and higher divorce rates are not corrolated, as higher divorce rates exist in countries that don't even have legalized gay marriage.",What amazes me is someone could actually believe a constitutional ban on gay marriage is in anyway a contributing factor to divorce rates.
4,9331,9331,128,126,1,7,5,1,(and again.... Government recognition of your marriage is not a right),The fact is; Neither voting nor the Government recognition of a marriage is a non conditional right.
1.666666667,8171,8897,43,14,1,9,1,1,Gay Marriage is not a religious issue it is a civil rights issue.,the issue of gay marriage should not amount to a gag-rule.
1.333333333,8171,5011,43,37,1,9,3,1,"With gay marriage, the issue is changing marriage to be something it's not, to whatever.",the issue of gay marriage should not amount to a gag-rule.
1.333333333,47,2583,174,337,2,12,12,1,"Let me re-explain myself: If we legalize same-sex marriage, everyone will have an equal right to bestow their marriage benefits on one other person that they fall in love with.",As far as explaining the world to your children: Why not just explain that some people love other people who happen to be the same sex as they are?
1.333333333,47,3621,174,37,2,12,4,1,"Looking at the situation logically, the people who would use same-sex marriage, the people who might love someone of the same sex, are homosexuals and bisexuals.",As far as explaining the world to your children: Why not just explain that some people love other people who happen to be the same sex as they are?
1,47,47,174,550,2,12,3,2,"Yes, i agree to that but two people with the same sex can't make babies.",As far as explaining the world to your children: Why not just explain that some people love other people who happen to be the same sex as they are?
3,3686,369,18,34,1,7,4,1,"People want the government to say, ""You are gay, so you don't deserve equal rights.""","There are other reasons for doing this, first off the most important thing is not what you want to call it, names are simply labels, the fact is that homosexuals will get their equal rights."
2.333333333,6592,8755,6,119,1,8,61,1,"Just cause gay marriage is legal doesn't mean anybody ""accepts"" us.",Stopping gay people from getting married is not accepting our right to live as we please.
2,7537,1613,18,1059,1,3,7,1,What about gays who adopt should they only be allowed to get married because they adopted a child?,"It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
2.666666667,7537,7537,18,176,1,3,1,1,Neither gay nor straight parents have any right to be a parent to someone else's child.,"It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
2,7537,34028,18,75,1,3,1,3,"Well, if that's a reason to ban homosexuals from marriage, then along the same line of thought, then any couple that is infertile or chooses not to have children should not be permitted to get married.","It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
1,7537,47,18,255,1,3,10,2,It's not as if these people will switch to being straight if gay marriage isn't allowed.,"It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
3.333333333,7537,1613,18,1051,1,3,4,1,I know many gay couples who have adopted children and are loving parents.,"It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
1.666666667,7537,5889,18,1,1,3,1,1,then why does the state allow couples who can't have children to get married or couples in their 70's and 80's to get married but won't let gay people get married?,"It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
2,7537,1281,18,101,1,3,9,1,"Not all heterosexual couples have children, and not all gay couples are childless.","It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
1.333333333,7537,6788,18,56,1,3,8,1,"And some people, who happen to dislike gay people, should not be allowed to use the state to aim discriminatory laws against gay people.","It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
2,7537,47,18,7,1,3,20,2,"Gay couples, infertile couples, and old people shouldn't be allowed to marry because our orphanages aren't full yet, and the world needs more children.","It's weird indeed that all states except one allow single gay people to adopt children, but many do not allow gay couples to be adoptive parents together."
2.666666667,4381,9989,107,108,1,1,13,1,No one is forcing anyone to marry someone of the same sex just because same-sex couples have the right to marry legally.,No one is imposing any moral codes on anyone by allowing same sex couples the right of marriage.
1,2915,2583,91,60,1,4,126,1,"But when the government is promoting heterosexual marriage, it isn't because promoting heterosexual marriage over homosexual marriage is a good thing, and it isn't because heterosexual couples deserve more money or more benefits than same-sex couples.","However, some arguments in support of same-sex marriage have nothing to do with polygamous marriage."
3.666666667,2915,2915,91,91,1,4,5,1,"Furthermore, polygamous marriage has a specific set of reasons why it should not be allowed, and those reasons do not apply to same-sex marriage.","However, some arguments in support of same-sex marriage have nothing to do with polygamous marriage."
1.666666667,2915,6788,91,34,1,4,13,1,"The argument for same-sex marriage is not whimsical, and our arguments are based on what will benefit society.","However, some arguments in support of same-sex marriage have nothing to do with polygamous marriage."
2.666666667,14482,17656,312,7,3,3,12,3,"By defining marriage to be only legal if ""between one man and one woman"" these groups are forcing society by law to believe and teach ONLY WHAT THEIR RELIGIONS BELIEVE and teach about marriage.",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
1.666666667,14482,5964,312,33,3,3,6,1,"It wasn't seeking to redefine what marriage is, it was about applying marriage (as it already was--between a man and a woman) to inter-racial couples.",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
3,14482,10349,312,6,3,3,1,1,Marriage was never defined as between a Man and Woman until religious Zealots pushed the Government to define it in such a way to deny Gay people their right to marry.,It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
4,14482,47,312,342,3,3,0,2,Gay marriage is wrong the reason is because in every definition of marriage it includes man and woman not man and man or women and women it is women and man.,It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
3.333333333,14482,2433,312,16,3,3,2,1,"Remember, part of what defines marriage is that it is between a man and woman.",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
1.333333333,14482,10877,312,17,3,3,2,3,"Marriage is about the people getting married, strangers not approving in a marriage should not even be a factor to be considered.",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
2,14482,47,312,267,3,3,0,2,"marriage is simply two people who love each other expressing that love and making a commitment, so why can't a man and a man or a woman and a woman who are in love make a commitment?",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
2.666666667,14482,14482,312,298,3,3,0,3,"While homosexual marriage may not physically hurt anyone, physical injuries are not the only type of injuries that can be inflicted to a person, to a family or to a nation.",It does hurt someone it hurts the people who are married and believe that marriage is and always will be defined as a man and women.
3.333333333,9472,1875,3,60,3,5,12,1,"Marrying someone of the same sex is forbidden whether you are gay and straight, and marriage of the opposite sex is legal whether you are gay and straight.","Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2,9472,10073,3,74,3,5,1,1,However it should be recognised that gay marriage is not the same as opposite sex marriage.,"Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2.666666667,9472,6743,3,14,3,5,2,1,"Marriage is already a civil right everyone has--you have it too, because you can marry someone of opposite-gender right now.","Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
1.666666667,9472,9989,3,108,3,5,13,1,No one is forcing anyone to marry someone of the same sex just because same-sex couples have the right to marry legally.,"Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
1.333333333,9472,26299,3,1,3,5,4,3,It is the same thing with the same sex marriage because a man and a man or a woman and a woman should never be together.,"Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2,9472,6124,3,64,3,5,6,1,"But gay people can do that too; if people are going to marry not for love but for benefits, gays can do that by marrying someone of the opposite sex just for the benefits.","Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2.333333333,9472,1334,3,5,3,5,2,1,Just because a homosexual may marry someone of the opposite sex does not suddenly justify keeping them from marrying a person of the opposite sex.,"Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2,9472,6743,3,48,3,5,0,1,Some folks argue that the laws barring same-sex marriage are not discriminatory because gay people can get married to people of the opposite sex.,"Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2.333333333,9472,5320,3,10,3,5,6,1,"Technically though marriage is not discrimination, because gays are still allowed to marry the opposite sex.","Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
2.666666667,9472,4339,3,70,3,5,29,1,"Now, although it is technically true that everyone is granted the right to opposite-sex marriage and no one is granted the right to same-sex marriage, this means nothing more than ""heterosexuals will use marriage, while homosexuals will not.""","Everyone has the right to marry someone of the opposite sex, and with gay marriage, everyone will have the right to marry someone of the same AND opposite sex."
1.666666667,1613,8755,1022,214,1,0,114,1,"Marriage is a right for all people, as declared by the constitution.","You want to be treated as a normal,respect the fundamental people and fundamental laws of this land.Support ban on homo marriages."
2.666666667,3089,2915,117,298,1,21,16,1,"The fact that marriage is a civil right doesn't necessarily mean that everyone should get marriage, but certainly we are denying people civil rights if we deny them marriage.","So long as we deny same-sex marriage, we admit to the government that they have the power to deny rights to minorities simply because the majority says so."
1,3089,4381,117,120,1,21,2,1,"And right now, as long as marriage laws deny marriage rights to same-sex couples, they are unconstitutional.","So long as we deny same-sex marriage, we admit to the government that they have the power to deny rights to minorities simply because the majority says so."
1.333333333,29423,2572,79,50,3,0,14,1,"If opposite-sex couples have marriage under the law, but same-sex couples do not, my religion is under attack.",People can live in a common law union but I disagree with same sex marriage because traditionally marriage is a union between heterosexual couples.
1,29423,2583,79,60,3,0,1,1,"Well, I disagree that it discriminates against unmarried heterosexual couples; those couples still have the choice to get married to recieve the benefits of marriage or stay unmarried.",People can live in a common law union but I disagree with same sex marriage because traditionally marriage is a union between heterosexual couples.
1.333333333,8897,7185,94,84,1,4,16,1,"There are several amendments guaranteeing rights that were not given before, and I can't see any reason why gay marriage should be any exception to this precedent.","I also don't think that in whatever case that comes before it, the Supreme Court is going to refer to gay couples being treated with ""indifference."""
2.333333333,28572,9391,6,269,3,0,1,1,I have stated that I believe gays should be allowed to do whatever they want to each other but should not be allowed to 'marry' or encourage anyone else to engage in their own perverted life style.,I think people should be allowed to live their lives to where they can fully enjoy it.
3,28572,10073,6,104,3,0,1,1,Christians should live their own lives the way they want but what they recognise that others with different beliefs also live in society.,I think people should be allowed to live their lives to where they can fully enjoy it.
3,28572,369,6,19,3,0,4,1,"Personally I am indifferent towards gay people, they should have the same rights as everyone else, because I don't think a what a person does in the bedroom should have any bearing on their public lives.",I think people should be allowed to live their lives to where they can fully enjoy it.
1.666666667,9391,1613,516,1173,1,7,6,1,"We don't necessarily have a right to officially recognized gay marriage, but we have every right to tell the government if we want it or not.","The government is not in the business of telling us why we marry someone, whether it is out of love or for some other reason."
3,9391,19576,516,15,1,7,9,3,"If marriage is about love, then why is the state involved?","The government is not in the business of telling us why we marry someone, whether it is out of love or for some other reason."
2,9391,4627,516,15,1,7,0,2,"Gay marriage is fine, but when the government says no there is no reason to rebel against the government.","The government is not in the business of telling us why we marry someone, whether it is out of love or for some other reason."
1,9391,7030,516,178,1,7,7,1,"Having the ""right"" to marry someone we don't want to marry is no right at all.","The government is not in the business of telling us why we marry someone, whether it is out of love or for some other reason."
1,9391,10073,516,78,1,7,2,1,"if we say that same-sex couples should have the right to marry each other, then any two consenting adults should have the legal right to marry each other.","The government is not in the business of telling us why we marry someone, whether it is out of love or for some other reason."
4.333333333,2915,3323,421,25,1,11,23,1,"Also, the state legislature could pass a law which applies to both marriage and civil unions, but the governor could line-item-veto the benefits to civil unions.","For example, if a state Congress passes a bill that grants additional benefits to marriages and civil unions, a governor could simply line-item veto the benefit to civil unions, which then means that the benefits would apply only to marriage."
1.666666667,2915,8340,421,55,1,11,6,1,"Marriage is privilege not a right, because not every heterosexual couple even gets granted the right to marry... the state has a right to regulate what impacts the welfare of the union as whole.","For example, if a state Congress passes a bill that grants additional benefits to marriages and civil unions, a governor could simply line-item veto the benefit to civil unions, which then means that the benefits would apply only to marriage."
1.666666667,2915,22862,421,1,1,11,14,3,The benefits aspect can be resolved simply by petitioning the government to stop using the word marriage and substitute in its place the word civil union and allow any couple (with age of consent) to join in a civil union.,"For example, if a state Congress passes a bill that grants additional benefits to marriages and civil unions, a governor could simply line-item veto the benefit to civil unions, which then means that the benefits would apply only to marriage."
2.333333333,2915,1756,421,20,1,11,9,1,"Due to the fact that legal marriages between heterosexual couples are granted federal recognition, benefits and interstate transportability which would be denied to Civil Unions if left up to individual states.","For example, if a state Congress passes a bill that grants additional benefits to marriages and civil unions, a governor could simply line-item veto the benefit to civil unions, which then means that the benefits would apply only to marriage."
4,2915,3621,421,103,1,11,22,1,"Any legislature could grant additional benefits to marriage with as much ease as it takes to leave off the words ""and civil unions"".","For example, if a state Congress passes a bill that grants additional benefits to marriages and civil unions, a governor could simply line-item veto the benefit to civil unions, which then means that the benefits would apply only to marriage."
1,6743,4516,31,102,1,4,2,1,"Regardless of the morality (or immorality) of gay sex and marriage, if people need benefits they need benefits.","Gay people sometimes do get married to opposite-sex spouses, often because they are struggling with their sexual orientation and are trying, through marriage, to make themselves heterosexual."
1.333333333,6743,2583,31,57,1,4,6,1,"Without legal gay marriage, gay partners don't have to worry about common law statutes being used against them by their partner.","Gay people sometimes do get married to opposite-sex spouses, often because they are struggling with their sexual orientation and are trying, through marriage, to make themselves heterosexual."
1.666666667,10416,5306,91,18,1,1,1,1,"When a homosexual can be fired from his/her job because they are gay, discriminated against in housing because they are gay, and do not have the same rights marriage affords because they are gay, its a civil rights issue.","They don't have the right to get involved in anything to do with marriage, yet they passed DOMA to specifically disallow Gay Married couples the same RIGHTS that Hetero couples have."
2.333333333,5811,11106,155,45,1,5,7,3,"There is nothing in the constitution that gives you the right to marry whomever you like, and so current law defining marriage does not violate any existing constitutional law.","Now, if you wish to argue that defining marriage is above majority vote, then you would need to show that the the constitution prohibits this."
2,5811,7858,155,145,1,5,7,1,"In fact, public poll after public poll shows a MAJORITY of Americans do not want the FEDERAL constitution to forbid gay marriage.","Now, if you wish to argue that defining marriage is above majority vote, then you would need to show that the the constitution prohibits this."
1,2189,3323,21,43,1,2,29,1,Those who see marriage today as a legal right would continue to see it as such.,One valid study would be a comparison of sexual fidelity between married male hetrosexuals and male homosexuals in legally recognized marriges.
3,2911,8897,27,14,1,12,1,1,Gay Marriage is not a religious issue it is a civil rights issue.,"I think the reason there has been resistance to redefine marriage is that people really know that this is not a civil rights issue, despite attempts by the gay lobby to paint it that way."
2.333333333,2911,4699,27,11,1,12,1,1,"Moral belief may have been used to justify opposition on civil rights and women's rights, but I don't think gay lobbyists realize how much moral belief IS the basis for opposing gay marriage.","I think the reason there has been resistance to redefine marriage is that people really know that this is not a civil rights issue, despite attempts by the gay lobby to paint it that way."
2.666666667,1613,9391,951,328,1,3,1,1,We should not argue that gays should have the 'right' to marry we should argue that the definition of ' marriage' should be changed.,"We can easily create a word for a legal gay union without destroying or changing the meaning of any other existing word...such as ""marriage""."
1,1613,8755,951,119,1,3,61,1,"Just cause gay marriage is legal doesn't mean anybody ""accepts"" us.","We can easily create a word for a legal gay union without destroying or changing the meaning of any other existing word...such as ""marriage""."
4,9331,9331,89,94,1,28,3,1,"If the state has a legitimate state interest, then discrimination is justified.","When a good argument can be shown that the government's REAL interest is prejudice, then the ""legitimate state interest"" but be shown more solidly."
4.333333333,6124,2718,17,55,1,0,2,1,And Christian doctrine teaches that marriage is the union between one man and one woman.,"Throughout history, even ion remote times, marriage has always been a union between a man and a woman."
1.333333333,9391,2218,547,11,1,5,27,1,"The more you put same sex couples on the ""outs"" the more you do damage to ALL couples and families.",Ok so if you dont have to have the ability to have children to get married then why are you using that as an argument against same sex marriage?
1,8440,3379,32,75,1,20,1,1,"Man-woman marriage is legal and gets state goodies, but man-man and woman-woman marriages are illegal.","Removing the polygamy bans would work both ways as well, women could marry multiple men."
2.666666667,8440,6293,32,15,1,20,3,1,"The bottom line is that all these examples (3 or more in marriage, marriages to underage participants, men and men or woman and woman marriages, etc.) are all examples of removing criteria for what makes marriage unique.","Removing the polygamy bans would work both ways as well, women could marry multiple men."
1,8440,5964,32,33,1,20,6,1,"It wasn't seeking to redefine what marriage is, it was about applying marriage (as it already was--between a man and a woman) to inter-racial couples.","Removing the polygamy bans would work both ways as well, women could marry multiple men."
3,3089,2583,111,309,1,16,10,1,"If same sex ""marriage"" and not civil unions are allowed, then precedence will have been set for redefining marriage.","Even if it was certain that allowing same-sex marriage would allow these forms of marriage, that would only be a downside of legalizing same-sex marriage, it wouldn't be a reason that same-sex marriage itself is wrong."
2,3089,4381,111,107,1,16,1,1,No one is imposing any moral codes on anyone by allowing same sex couples the right of marriage.,"Even if it was certain that allowing same-sex marriage would allow these forms of marriage, that would only be a downside of legalizing same-sex marriage, it wouldn't be a reason that same-sex marriage itself is wrong."
2.333333333,3089,2968,111,53,1,16,1,1,It is enough to show that legalizing same-sex marriage is not harmful to indicate that it should be allowed.,"Even if it was certain that allowing same-sex marriage would allow these forms of marriage, that would only be a downside of legalizing same-sex marriage, it wouldn't be a reason that same-sex marriage itself is wrong."
