regression_label	discussionId_1	discussionId_2	postId_1	postId_2	datasetId_1	sentenceId_1	sentenceId_2	datasetId_2	sentence_2	sentence_1
3.666666667	28050	4756	141	59	3	2	0	1	If one person was excecuted when he was innocent than thats hundreds too many.	Also, Texas has executed persons who were, in fact, innocent.
3.333333333	14510	4756	63	13	3	0	1	1	I support the death penalty because I feel that their are crimes and criminals so heinous that they deserve death.	that is why I support it for serial killers, I don't really support it for a murderer.
2	4690	36893	32	1	1	18	0	3	Yes, death penalty is not a qualified punishment for a crime.	The death penalty is simply a legally imposed punishment given to felons who commited crimes for which the death penalty is applicable.
3.666666667	14510	17	54	128	3	49	3	1	If we don't stop the death penalty before we try to fix it, the imperfect system will continue to convict innocent people while we determine what is best for it.	If we can not prevent the innocent from unjust punishment, we should not have the death penalty.
3.666666667	25683	25683	36	36	3	17	5	3	Additionally, the implementation of state moratoria is associated with the increased incidence of murders.	A removal from death row by either state courts or the U.S. Supreme Court is associated with an increase of one additional murder.
1	5572	30812	225	18	1	1	2	3	There have been about 111 people sentenced to death who were found guilty while waiting.	Many people find some crimes heinous enough to warrent the death penalty.
3	14510	1128	8	42	3	2	1	1	"And no one said that life in prision is ""much worse"" then the death penalty."	Firstly, life in prison is a worse punishment.Death penalty it is the simplest punishment for the person who e.g. killed, raped, committed act of terrorism and etc.
1	7933	1128	240	50	1	6	0	1	If you get a life sentence, you shouldn't have any choices whatsoever.	If you chose to kill someone who wasn't endangering your life at the moment you deserve to be killed.
3	4690	1676	12	35	1	0	4	1	Therefore the argument of death as a deterent is a joke.	SO in turn, there is no clear evidence indicating that there is not a detterent value to the death penalty.
2	33642	14127	1	91	3	1	6	3	"""by not killing those who deserve it""....do rape victims deserve it?"	You might say the criminal deserved it, but murder is murder, whether they deserved it or not.
1	5572	17	222	35	1	10	28	1	I fail to see how this proves that ���there is no question that Jesus was against the death penalty.�۝	Statistics show that capital punishment is no more of a deterrent than life without parole so I fail to see your arguement about society needing capital punishment.
3.333333333	5572	1128	184	42	1	3	1	1	"And no one said that life in prision is ""much worse"" then the death penalty."	People generally think that the death penalty is worse than life without parole (certainly most criminals seem to think so).
1	3065	30812	88	87	1	5	5	3	Too much racism in this country to have the death penalty.	abortion does not qualify as state murder like the death penalty.
1	7933	4690	265	47	1	3	0	1	If the same murderer had been given the death penalty, and never released in the first place, he would not be able to kill again.	So what does he have to do with a debate like this about murderers and the death penalty?
1	30812	28050	22	113	3	3	1	3	The people dying from the death penalty are guilty people who have taken the lives of others.	The way I see it people who murder shouldn't be sentenced to death or spend life in the jails we have here there to nice.
1	4690	4756	87	96	1	16	1	1	There are no children being killed, and killing a child is murder in America.	We could get the person who may kill in the future.
3.666666667	28050	31664	196	18	3	0	3	3	BUT it is not apparent that death penalty lower crime rate.	Most other first-world countries don't have the death penalty, but have lower rates of crime, just pointing that out.
1	33642	28050	1	99	3	1	2	3	You are probably going to murder somebody; hopefully it will b in a place with the death penalty and then you will get what you deserve.	You might say the criminal deserved it, but murder is murder, whether they deserved it or not.
1	6937	28050	24	216	1	1	1	3	It seems that you're assuming the correlation between crime rate and countries with capital punishment is that the death penalty encourages crime.	It seems that there is still a majority in this country who is for the death penalty.
1.333333333	28050	14127	203	79	3	18	4	3	the use of the death penalty is an act of revenge which cannot be undone, so should the state be put on trial for putting to death an innocent person?	The death penalty has been used as a scapegoat for many people who are against executions.
1	12024	30697	9	27	3	0	1	3	First, it is more expensive than sentencing someone to life in prison.	it has been proven time and again prisons don't rehabilitate, keeping someone in prision for their entire life in prision is less human than the death penalty.
4	20886	22346	3	13	3	4	0	3	The death penalty is an effective deterrent when used properly.	The death penalty has been found to be a more effective deterrent to crimes against children.
1	14127	4690	33	191	3	16	5	1	"You said something to the effect of ""should we really be giving this man the death penalty?"""	And hey, if you think man is just an animal, then the death penalty shouldn't matter to you since you can't say life has any intrinsic value (remember, you believe in relativity).
1.333333333	25683	5572	91	183	3	23	1	1	"I suppose you could say ""well it keeps them from harming society"" but so does the death penalty."	Quite a lot of people think that criminals should be punished for the sake of punishing them, whether or not it deters anyone; I had thought you were one of them.
3.333333333	5572	6937	248	33	1	7	2	1	Do you disagree, though, that it is mainly retribution that you are looking for in supporting the death penalty?	If you accept vengeance as a reason for punishment then I understand why you would support the death penalty.
1.666666667	28050	3186	66	95	3	0	26	1	I am pro-death penalty even though I conceed that every study I have seen suggests it does absolutely nothing to deter capitol crimes.	I think the death penalty is an archaic and obsolete form of punishment, even for the crime of murder.
1	17	5304	4	14	1	9	3	1	If it is not, then we should not be putting people on trial for murder.	what you are saying is that we should murder people because the prisons are overcrowded.
2	5572	5572	292	304	1	9	5	1	As far as someone killing while in prison, or escaping and killing innocents, I have addressed this too, and have stated that this is part of the reason I support the death penalty.	Deterrence is not the only reason I support the death penalty.
1	5572	25683	50	81	1	1	0	3	Last time I checked, killing doesn't bring persons back to life, so the only reason for the death penalty seems to be revenge.	The death penalty (because of appeals) costs more than solitary confinement for life, both of which would ensure that the person would never kill again.
1	30697	30812	7	114	3	2	0	3	life in jail is better than death penalty...at least they would get the chance to suffer longer...maybe that would give them a sense of what they did...or aware them of how life works.	For that I do not disagree, yes hundreds maybe thousands of people have either been sentenced to death or served a period of time in jail for a crime they did not commit.
3.666666667	22346	8212	25	17	3	38	0	3	The death penalty is usually given as a sentence in place of lifetime in a max security prison without parole.	In every state that retains the death penalty, jurors have the option of sentencing convicted capital murderers to life in prison without the possibility of parole.
2	17	7933	63	57	1	13	2	1	One of the many grievances I have is that child rapists don't qualify for the death penalty unless the child that gets raped is also killed.	I would rather have justice be done than to give a rapist the chance to grab another little girl or a murderer to have the chance to kill an innocent person I might know or care about.
1.666666667	1128	32206	23	20	1	2	3	3	You make it sound as though if someone is innocent, of anything, they should be killed.	If they don't want to kill an innocent person, stick to life in prison.
2.333333333	5572	30812	270	69	1	9	0	3	Again... there is nearly never a fail-safe, sending an innocent man to death isn't something you can take back.	After all, the person you're torturing may actually be innocent.
3.333333333	25683	32744	85	26	3	9	4	3	I feel as though you're implying that the death penalty is an effective crime deterrent.	Almost every study I've seen on the deterrent effect of the death penalty has suggested that it's no more effective than life imprisonment.
1	14127	25683	60	86	3	22	7	3	Lets assume that you are referring to the murder victims in prison, implementing the death penalty will help to ensure a level of discipline for those who continue to plot against others in prison or in the free society.	You can't just assume the death penalty is a crime.
4	5572	25683	222	35	1	10	0	3	Your description, that the death penalty is a deterrent, is incorrect.	Statistics show that capital punishment is no more of a deterrent than life without parole so I fail to see your arguement about society needing capital punishment.
1.333333333	14510	33045	20	90	3	5	0	3	I think that if the murderer wants the death penalty, they should be allowed it if the victim's family agrees- but for crimes of passion and misunderstanding, no death penalty.	Someone in my family, honestly I would want that person to take the death penalty.
1	18153	33045	39	35	3	0	4	3	The question is should the death penalty be allowed as a form of punishment.	The death penalty is a outdated, expensive, immoral, form of punishment.
4.333333333	5065	17	1	26	1	16	9	1	Roman law said she should be put to death, Jesus said no, that law is wrong.	Others have said that the death penalty is biblically wrong.
1	17	28050	134	99	1	4	2	3	You are probably going to murder somebody; hopefully it will b in a place with the death penalty and then you will get what you deserve.	By killing a person who murdered someone, you are just doing the same thing you are punishing him/her for.
1.333333333	6937	5572	5	186	1	6	15	1	In reality I wouldn't care if the death penalty were gone.	in fact the ones against the death penalty ARE FOR ABORTION!
2	4690	14510	54	11	1	1	1	3	There has been so much cases of people who have been executed, only to be found innocent after their death.	You need to find lots more for the death penalty to save more lives than innocents that have been executed by it.
1	25683	32744	50	21	3	1	1	3	I mean that if the death penalty would be legalized, people will scare to commit the crime.	I have evidence that says that innocent people are convicted of crimes.
1	18153	7933	52	250	3	2	0	1	No he the guy who killed twitter should have to suffer in jail and think about what he done for the rest of his life, and not be given the easy way out buy the death pentaly.	First it is more expensive to kill a person, then letting him stay for a life long imprisonment.
1.666666667	18153	18153	52	9	3	1	1	3	A life seems to be a good price for a serious enough crime.	There is not any good by taking the life of the criminal.
4	4690	25683	12	90	1	0	33	3	The death penalty again has not only shown but proved to deter murder so therefore i wpuld suggest you reconsider your closing arguments.	SO in turn, there is no clear evidence indicating that there is not a detterent value to the death penalty.
2.333333333	14127	15556	88	15	3	13	3	3	Some crimes are so heinous that the person who committed the crime deserves to die: I would only agree to this if the execution erased the crime that was committed in the first place.	by committing to the idea that someone deserves to die, you are committing to the revenge side of human nature, not the idea of punishment for crimes committed.
1.666666667	5572	4690	269	20	1	21	13	1	If the person in question is in prison, they are removed from society.	if one cannot be rehabiliated in prison, they should be eliminated.
1	4690	7933	78	265	1	3	3	1	So what does he have to do with a debate like this about murderers and the death penalty?	An argument regarding the death penalty should be confined to discussions regarding those who have been wrongly convicted and sentenced to death.
2.333333333	2104	28050	64	113	1	1	2	3	I have heard that there are false verdicts and that some innocent people are killed accidentally, but that number is decreasing year by year.	I'm not really in favor of killing innocent people either.
1	28050	28050	113	102	3	1	0	3	In fact mudkipz, many people would prefer the death penalty of life in jail.	The people dying from the death penalty are guilty people who have taken the lives of others.
3	20886	33045	1	86	3	1	2	3	Besides, if someone raped and killed my daughter, I'd prefer they suffered the rest of their life in jail being man-raped by a bunch of rednecks and neo-nazi's than just be given the easy way out.	If I were charged to do something that forced me to spend the rest of my life in jail, I would rather die right now - I think they're doing the criminal a favor by putting him down.
3	25683	28050	90	202	3	1	25	3	States without the death penalty have fared BETTER in reducing their murder rates than states with the death penalty.	The murder rate for the state of New York, a state without the death penalty has increased this year with a higher rate of murder than it was in 2009.
3	1128	5572	3	221	1	1	3	1	You can't get much worse than a death penalty.	Death is a much kinder sentence than life in prison, if you are sentenced to life, you should get to suffer for the whole bit.
3	5572	4774	186	58	1	14	5	1	its simply that the option exists to get around the death penalty.	No doubt there are other options besides the death penalty.
2.333333333	5065	4774	1	98	1	16	11	1	In any case, he didn't say that the penalty for sin is death, he said the penalty for one particular action which Adam couldn't even know was wrong, being unaware of good and evil, was death.	Others have said that the death penalty is biblically wrong.
3	14127	28237	79	8	3	6	7	3	Life imprisonment without parole is more effective than execution, and it is cheaper.	i think that life without opportunity of parole is the more humane and just punishment instead of the death penalty.
1.666666667	2652	2104	31	55	1	7	8	1	If we have a death penalty statute on the books, a person is convicted under that statute, his ONE appeal fails...he should die.	And that killer has help, he has the people that support the death penalty and will give him more appeals, and if found guilty he'll get an easy way out with death, he won't have to suffer.
1	3271	5572	52	183	1	8	1	1	"I suppose you could say ""well it keeps them from harming society"" but so does the death penalty."	I am responding.....you seem to think thatg life in prison is worse then the death penalty........I am telling you that the prisoners on death row would disagree........
3	373	4756	31	4	1	3	10	1	A perfect judiciary system would not sentence innocent people, and would alleviate all problems with the death penalty.	No matter how well the justice system works, we will always risk convicting innocent people.
2.666666667	14127	4690	50	44	3	1	0	1	Because we are all potential victims of violent crime, and I believe that there are violent crimes deserving of the death penalty.	I believe that people who have killed, raped, tortured, or have done any other extreme act of violence should get the death penalty.
3.666666667	33642	25683	20	91	3	1	23	3	Quite a lot of people think that criminals should be punished for the sake of punishing them, whether or not it deters anyone; I had thought you were one of them.	Criminals need to be punished for what they have done.
1.333333333	17	30812	33	108	1	16	0	3	I think instead of a death penalty, they should just stay in prison until they die because putting someone to death is just harsh, No matter who it is.	An argument for putting people to death is so that they can never escape and kill again.
2.333333333	14127	17	50	134	3	2	4	1	By killing a person who murdered someone, you are just doing the same thing you are punishing him/her for.	Whatever the offender did should have the same done to him/her.
2.333333333	1676	25683	47	83	1	1	3	3	If these bleak prospects aren't enough to deter someone from committing a serious crime, what will ramping it up to the death penalty do?	If a person is deterred from commiting a crime it is because fear in that person's mind has prevented him from commiting the crime.
1	9676	32206	21	20	1	1	3	3	You make it sound as though if someone is innocent, of anything, they should be killed.	You cannot kill somebody just because they've broken into your house, you have to have a well founded fear of harm.
1	4774	30697	100	19	1	0	0	3	The dealth penalty is not as simple as it seems.	it seems as though your concept of ideal justice necessitates punishment immediately.
2.666666667	31664	28050	18	216	3	3	1	3	It seems that you're assuming the correlation between crime rate and countries with capital punishment is that the death penalty encourages crime.	BUT it is not apparent that death penalty lower crime rate.
3.333333333	28050	1676	70	16	3	1	6	1	I think it could be proven that putting somebody in prison for life whent ehy have requested the death penalty is cruel and unusual punishment.	That could be considered Cruel and Unusual Punishment, it could mess with the persons mind.
1.666666667	8212	1128	17	42	3	0	1	1	"And no one said that life in prision is ""much worse"" then the death penalty."	The death penalty is usually given as a sentence in place of lifetime in a max security prison without parole.
1.333333333	7836	5572	19	263	3	0	6	1	Either do that or do away with the law that says that death is the proper penalty to pay for the crime.	"There cannot be a ""no"" answer since the death penalty is already legal."
4.333333333	32744	3065	24	23	3	8	1	1	But I can't get past the fact that they'll be killed for killing someone else - it's hypocritical.	Killing a person for them killing someone else ( I understand this is not necessarily the criteria for receiving the death penalty) makes you no better than the executed.
3.333333333	1676	3065	59	8	1	6	2	1	The deterrent of the death penalty cannot be directed at the executed, but does put fear in the minds of other potential capital criminals.	The death penalty is not deterrance for the person executed.
1.666666667	28050	32744	64	6	3	0	0	3	we should have death penalty only for the most severe criminally insane serial killers.	If we continue to allow the death penalty, we are no better than the murderers and rapists that we punish with the death penalty.
2.666666667	33045	22346	72	7	3	1	1	3	And the purpose of the death penalty is not to punish, but to deter further crime.	There is no crime which justifies others to kill as a form of punishment, and it is ineffective as a deterrent to prevent crime.
4	2104	28050	66	210	1	1	0	3	If the death penalty deters murder (as you claim) then why does Europe have a lower murder rate even though they've outlawed the death penalty?	If capital punishment works (deterrent), why do we have such a high murder rate per capita?
5	6937	25683	31	97	1	0	2	3	The problem with capital punishment, however, is that it is permanent.	My major complaint against the death penalty is that it is quite permanent.
3	3065	7933	52	252	1	0	2	1	I am not a pacifist, so I am not opposed to all state-sanctioned killing.	I am very conservative and I am opposed to abortion and the death penalty.
1.333333333	14127	33045	79	63	3	4	3	3	If you support the death penalty and concede that an innocent man could be put to death, you must be willing to put your name in the hat, with every one else, to have the government execute you by mistake.	the use of the death penalty is an act of revenge which cannot be undone, so should the state be put on trial for putting to death an innocent person?
1.666666667	8200	3186	20	21	3	0	3	1	I cannot compare numbers with other western countries since we are the only one with capital punishment.	I think the death penalty is one of the several punishment in the law system, we shouldn't consider it like something insane, and moreover it's normal in some countries nowadays.
1.333333333	5572	8200	304	11	1	5	0	3	If there was no justifiable reason for the murder then I don't care who kills the bastard... the state or a civilian.	As far as someone killing while in prison, or escaping and killing innocents, I have addressed this too, and have stated that this is part of the reason I support the death penalty.
2	5572	4690	265	47	1	0	3	1	If we fail to execute murderers, and doing so would in fact have deterred other murders, we have allowed the killing of a bunch of innocent victims.	So how about we stop a penalty that has executed innocents?
1	5572	17	50	136	1	26	1	1	So we kill killers, but in the end, end up with more murders.	If it is as serious as torture or murder... Yes we should.
1.333333333	28050	31664	113	39	3	1	1	3	What if there were people killing other people, escaping from jail, doing it again etc.	The people dying from the death penalty are guilty people who have taken the lives of others.
2.666666667	1128	1128	5	31	1	0	1	1	Anyway, with that I would actually favor allowing criminals to choose death as long as they choose death with no appeals.	"I am ""for"" capital punishment... but if a criminal shows a desire for death over a life sentence, I prefer to be sadistic."
4.666666667	30812	30812	111	92	3	0	1	3	but spending whole life in jail would be a better punishment	I think people suffer more when they spend their whole lives in jail.
1.333333333	5572	18153	188	41	1	13	0	3	Well I, as creator of this debate, think that there should not be a death penalty.	I don't feel as strongly about the death penalty as I feel about the abortion rights debate since I can relate to the desire for vengeance that people feel.
3.666666667	28050	4690	84	59	3	12	12	1	I will agree that the death penalty is too arbitrarily applied.	I dont think the death penalty should be apllied in just any case.
4.666666667	17	17	128	121	1	3	3	1	By the same token, if we keep administering the death penalty while the system is broken, we will have a much greater risk of putting someone innocent to death.	If we don't stop the death penalty before we try to fix it, the imperfect system will continue to convict innocent people while we determine what is best for it.
2.666666667	30812	7933	16	57	3	14	2	1	One of the many grievances I have is that child rapists don't qualify for the death penalty unless the child that gets raped is also killed.	If you raped and killed my kids, I would not want you to be executed.
2.333333333	28050	22346	7	25	3	1	34	3	In many cases, the appointed attorneys are overworked, underpaid, or lacking the trial experience required for death penalty cases.	Everything that is needed for an ordinary trial is the same for a Death Penalty case, only more so.
4.333333333	5572	25683	140	35	1	0	0	3	Your description, that the death penalty is a deterrent, is incorrect.	The argument for the death penalty as a deterrent has been proved wrong by the implementation of it through history.
1.333333333	20886	31664	4	39	3	1	1	3	What if there were people killing other people, escaping from jail, doing it again etc.	The government does not have the right to kill people.
2.333333333	5572	17	263	84	1	7	0	1	Even if the death penalty is beneficial to society is it alright to sacrifice the lives of a few innocent people for the public good?	The few cases that convict innocent people are becoming even fewer.
1	33642	5572	37	145	3	4	9	1	As far as the deterrent argument, I have said this before, and I will say it again: There is no accurate way to measure if the death penalty is deterring crime or not.	If these are indeed comparable, I wouldn't argue for the death penalty even in murder.
2	4690	17	47	136	1	3	1	1	So we kill killers, but in the end, end up with more murders.	If we fail to execute murderers, and doing so would in fact have deterred other murders, we have allowed the killing of a bunch of innocent victims.
3.333333333	5572	1128	221	40	1	3	0	1	I guess the question begs to be asked to my friends on the left is If life in prisonment is so much worse then the death penalty why do you think most prisoners on death row would choose that option?	You can't get much worse than a death penalty.
1.666666667	5572	3065	36	23	1	27	2	1	I say if someone gets life w/o parole, they should be put into a real jail, rather than the country clubs many criminals go to.	I say if they try to kill/escape from life w/o parole in prison that's all we should need for the death penalty.
2.333333333	30812	13175	108	18	3	0	3	3	If a person just raped someone (this is just an example) they shouldn't be killed for it, but something like a mass murdering or serial killing should be dealt with by putting them to death.	I think instead of a death penalty, they should just stay in prison until they die because putting someone to death is just harsh, No matter who it is.
1	6937	8212	5	4	1	6	0	3	The death penalty has a foundation in justice and it spares more innocent lives.	in fact the ones against the death penalty ARE FOR ABORTION!
1.666666667	1676	25683	78	110	1	12	0	3	I see no point in letting someone live who does not want to live, or letting someone die who does not want to die.	If someone killed my relative, I wouldn't want them killed, I would want them to spend the rest of their lives in hard, back breaking labor.
3	4690	28050	88	216	1	5	1	3	It seems that you're assuming the correlation between crime rate and countries with capital punishment is that the death penalty encourages crime.	I'm pretty sure that the states with the death penalty do NOT have better crime rates or even better capital crime rates.
1.333333333	6937	30812	24	87	1	1	5	3	Too much racism in this country to have the death penalty.	It seems that there is still a majority in this country who is for the death penalty.
1.333333333	4690	4774	78	53	1	3	9	1	As it is today, when someone murderers another, the death penalty is considered, as it should be.	An argument regarding the death penalty should be confined to discussions regarding those who have been wrongly convicted and sentenced to death.
4	5572	31664	266	52	1	7	6	3	As long as we sentence people to a life in prison we are also GUARANTEED to sentence an innocent person.	Given the scrutiny of death penalty cases, it seems that we would be more likely to lock someone up for life in prison and never uncover their innocence than we are to execute an innocent person.
4.333333333	3065	5572	76	248	1	2	3	1	So, the question remains, why kill them if you don't need to.	But why do you have to get rid of them by killing them.
1.333333333	17	823	131	37	1	3	17	1	What we need are harsher sentences including the death penalty.	If we execute death penalty, we will not be better than murderers.
1.666666667	8212	8212	13	3	3	0	1	3	The death penalty is just such a sanction when considering the worste of all crimes.	The death penalty can be viewed as legalized murder, which is ironic considering that such a punishment is only imposed because of the cruelty of the crime - murder.
1	31664	17	65	64	3	0	2	1	If someone keeps killing and killing and killing, we need to stop him from taking lives.	Actually we still kill the wrong person all the time.
1.666666667	28050	5572	45	70	3	0	0	1	The person who said that the death penalty should be used for people who are convicted of multiple-burglaries sounds like a complete knucklehead.	The death penalty is not used for what it is supposed to be used for.
1.333333333	5572	4774	263	13	1	5	1	1	The death penalty executes felons found guilty of especially heinous crimes.	The person having been convicted of a crime punishable by death and subsequently sentenced to death should be put to death.
1.666666667	18153	4690	11	115	3	0	0	1	With all this talk about innocent people being put to death, I was wondering.	I think there should be a death penalty because, all those innocent people getting killed for no damn reason is unfair.
1	25683	4756	28	62	3	1	49	1	Essentially, you believe a fetus should be allowed to be killed simply for existing, while you protect the lives of people who have murdered other innocent people (as murder is generally what a person will get the death penalty for).	"Serial killers, ""How many people did you kill?"""
1	15556	2104	14	16	3	3	3	1	People who will commit a crime with life in prison would probably still commit the crime with capital punishment.	The death penalty is about specific crimes, not any crimes.
2.666666667	25683	14510	89	37	3	25	13	3	A life sentence does not prevent a murderer from murdering again.	The death penalty has not been shown to be more effective than life imprisonment in deterring murder, hence we should choose life imprisonment.
1	17	5304	128	14	1	1	3	1	If it is not, then we should not be putting people on trial for murder.	If we don't stop the death penalty now, we will put innocent people to death while we try to fix the problems.
3	30812	30812	48	114	3	1	0	3	life in jail is better than death penalty...at least they would get the chance to suffer longer...maybe that would give them a sense of what they did...or aware them of how life works.	For some people death penalty is better than life in prison, who are respect their freedom and who are consider that it is better to die than someone to judge them.
5	33642	33642	20	21	3	1	0	3	I am not disagreeing with punishing criminals for crimes they have committed.	Criminals need to be punished for what they have done.
3.333333333	20886	31664	3	27	3	4	3	3	The thing is, without the death penalty there is absolutely no deterrent from committing heinous crimes.	The death penalty has been found to be a more effective deterrent to crimes against children.
1.333333333	14127	17	74	136	3	3	1	1	So we kill killers, but in the end, end up with more murders.	At the end of the day the killer is being punished for ending a life.
2.666666667	5572	823	266	36	1	7	34	1	We should not even have the death penalty just on the off chance that we might execute somebody who is innocent.	Given the scrutiny of death penalty cases, it seems that we would be more likely to lock someone up for life in prison and never uncover their innocence than we are to execute an innocent person.
1	5304	4690	6	18	1	1	5	1	It is called the death penalty for a reason...it is a penalty, a punishment.	In all cases, the first punishment shouldn't be the death penalty.
2	4690	1128	199	3	1	7	1	1	Death is a much kinder sentence than life in prison, if you are sentenced to life, you should get to suffer for the whole bit.	In both cases you spend the rest of your life in jail and die there.
2.333333333	31664	28050	30	169	3	1	0	3	I say kill 'em, they're a waste of the federal budget.	I say that they should be killed the same way that the person(s) that they killed were.
1	14510	5572	64	256	3	1	13	1	If they know they'll die if caught, they'll likely kill more rape victims and children.	When they are about to be shot just think what would be happening, some unlucky person would be dealing with the fact that they were going to have to take someone's life.
1	2652	17	31	25	1	7	5	1	And because Christ forgave the men that unjustly killed him does not conclusivly show that He was against the death penalty.	And that killer has help, he has the people that support the death penalty and will give him more appeals, and if found guilty he'll get an easy way out with death, he won't have to suffer.
1.333333333	3065	25683	74	97	1	0	2	3	The problem with capital punishment, however, is that it is permanent.	The question of the death penalty is a tricky issue.
2.666666667	373	7933	19	334	1	1	0	1	That's true, but I think the natural response to that would be that knowing the death penalty might be applied jurors would be much more careful about the burden of proof.	I think the death penalty should only be used when there is undeniable proof against the suspect.
3.666666667	4756	4756	68	13	1	18	1	1	I support the death penalty because I feel that their are crimes and criminals so heinous that they deserve death.	They support it because killing murderers is the right thing to do.
1.333333333	7933	33045	31	68	1	3	3	3	Death penalty should be allowed for those who deserves it.	No, the death penalty is society as a whole voting that someone is far too dangerous to be allowed to remain in the country and deserves to be removed.
1.333333333	28050	14127	114	50	3	1	1	3	I believe that people who have killed, raped, tortured, or have done any other extreme act of violence should get the death penalty.	I agree that the people who are killed are mostly innocent people and that those killed by the death penalty are almost certainly guilty of the crime.
1	22346	36893	25	31	3	0	5	3	All of this information is the reason the Death penalty is so costly.	There are many reasons the death penalty should be abolished.
1	5572	4690	200	47	1	11	0	1	If the same murderer had been given the death penalty, and never released in the first place, he would not be able to kill again.	The question with the death penalty is not kill or give no punishment.
4	28237	373	2	2	3	0	5	1	If we slap a guarantueed death penalty on murder then any following murderer commits the crime on pain of death which is a much better detterent.	The death penalty is the best possible deterrent for crime.
1.333333333	5572	14510	304	63	1	5	0	3	that is why I support it for serial killers, I don't really support it for a murderer.	As far as someone killing while in prison, or escaping and killing innocents, I have addressed this too, and have stated that this is part of the reason I support the death penalty.
3	28050	30697	35	17	3	0	0	3	Death penalty should be allowed as it deters people from committing serious crimes such as murder.	The death penalty is useless deterrent of crime because in the states that have them, they are not any more inclined to commit a crime because the threat of death penalty particularly if it is murder.
2	22346	28050	25	207	3	0	8	3	If we are talking about abolishing the death penalty, then what is the point in arguing against technology that can only become more advanced?	There are many reasons the death penalty should be abolished.
1	823	823	1	9	1	6	1	1	If that is the case I am against Capital Punishment.	Personally I am more interested in the deterrent effect of capital punishment over the punishment aspect.
1.333333333	7933	1676	265	26	1	3	2	1	The death of a criminal prevents him from committing any further crimes.	So what does he have to do with a debate like this about murderers and the death penalty?
4.666666667	3065	1676	5	26	1	5	2	1	The death of a criminal prevents him from committing any further crimes.	Well one thing for sure the muderer or rapist who is executed will never commit those crimes again........He is permanently deterred........
3	7933	17	240	3	1	6	0	1	If you are ready to take somebody elses life, you'd better be prepared to give your life as well.	If you chose to kill someone who wasn't endangering your life at the moment you deserve to be killed.
1	4690	4690	87	149	1	16	7	1	We seem to have more compassion for the victims and potential victims of murderers than we do for the murderers.	We could get the person who may kill in the future.
1	17	5065	130	1	1	1	5	1	When a person commits a crime, the Judicial system is responsible for determining a proportional response or penalty for the crime.	There is no way to determine how many murders would have been committed.
3.666666667	31664	8212	40	13	3	0	8	3	The right to take away another man's life is not in our hands and therefore, I think that the death penalty is morally incorrect.	Death penatly is not just about money, but it is morally wrong.
2.333333333	2104	5572	51	302	1	5	0	1	So, in summary, you aren't against the death penalty on principle.	If you're arguing for a general principle (eg that Capital punishment is acceptible and effective) then you have to argue in the general case:
1	5572	30812	292	93	1	9	0	3	For sheer purposes of punishing a criminal, I don't support the death penalty.	Deterrence is not the only reason I support the death penalty.
4	5572	5572	38	36	1	4	27	1	I say if they try to kill/escape from life w/o parole in prison that's all we should need for the death penalty.	You should also note that the one scenario I think the death penalty is acceptable for is if they try to escape using violence or if they attack another prisoner.
1	31664	31664	25	25	3	0	3	3	I don't think anyone has been put the death for third degree murder either.	I believe that murder is the killing of a human being.
5	7933	7933	31	31	1	9	7	1	If you rape a child then you deserve more than anybody to be put down and eliminated forever.	If you rape a kid then you shouldn't be allowed to live.
1	28050	7933	64	255	3	3	2	1	As for the death penalty, although it should be used more often on murders and serial killers, even rapists, it probaly isnt neccary to use it on robbers.	The death sentence has been used since the beginning of the United States, and rarely, if ever, has there been an occurrence in which someone avenges the death of a murderer or rapist.
2	5572	7933	304	252	1	5	2	1	I am not a pacifist, so I am not opposed to all state-sanctioned killing.	As far as someone killing while in prison, or escaping and killing innocents, I have addressed this too, and have stated that this is part of the reason I support the death penalty.
1	25683	1676	11	21	3	1	21	1	With all that it has been a very trying time for me and I have had to struggle with how I really felt about the death penalty.	I do feel that those who murder in cold blood would be more than deserving of the death penalty.
2.333333333	28050	20886	68	23	3	8	3	3	Hellno is right, capital punishment should be much more cost effective than the alternative- life in prison without parole.	Not to mention that the death penalty is more costly than simple life in prison in both money and time.
2.333333333	9676	28050	24	30	1	2	1	3	What you are actually criticizing is the success of a free appeals system and saying that it would have been better to kill an innocent man because that would have been cheaper and made a better point.	You think that just because an innocent man is set free after having had to go through the gauntlet the system works?
2	5572	28050	271	116	1	16	0	3	Why would you prefer people to be killed rather than jailed away from society so that their harm is neutralised?	And some people should be thrown away without being executed.
1.666666667	4690	2652	42	30	1	3	9	1	All of the death penalty oppontents are for life in jail as opposed to the death penalty.I am sure that if some are found innocent,there are at least that many that are innocent and never set free.	"The lives saved by the death penalty, which I suspect is 0, unless the answer to the above question is ""yes"", is smaller than the innocents killed by the death penalty."
1.333333333	22346	13526	17	25	3	0	1	3	I personally would never wish death penalty on someone no matter what they did to me/family/friends I would just want them in jail for a life sentence because then the threat is pretty much over.	Like I said I would just want them to actually have to deal with the consequences and not get an easy out, which is what executing them does.
1.666666667	5572	4756	45	5	1	3	3	1	My argument makes it clear that innocent people need not be sentenced to death in order for the death penalty to be unjust.	DNA technology could be required for the death penalty making it far less likely that an innocent is sentenced to death.
1.666666667	5572	7739	261	15	1	4	7	1	Unless you feel that punishment should be based solely on retribution, I think there is some wiggle room for different sentencing guidelines for different aged humans.	I have a entirely different view as to what the goal of capital punishment should be.
