regression_label,discussionId_1,discussionId_2,postId_1,postId_2,datasetId_1,sentenceId_1,sentenceId_2,datasetId_2,sentence_2,sentence_1
1,3065,373,23,3,1,5,0,1,"Darknight, This is a good point that I agree with and another Pro for capital punishment.","Although there is much controversy about him, I agree that prisons, especially for those for whom the death penalty could be considered, should be punishment."
2.333333333,14127,28050,50,20,3,1,0,3,"I assume in what follows that we, the country or the state, execute only for the crime of murder, though many capital punishment adherents would use it for other crimes, such as child rape, treason, arson, robbery and even fraud.","I believe that people who have killed, raped, tortured, or have done any other extreme act of violence should get the death penalty."
1.333333333,4690,17,4,25,1,0,5,1,And because Christ forgave the men that unjustly killed him does not conclusivly show that He was against the death penalty.,Ask the family members of who he killed if he deserves death.
1.333333333,3065,2652,52,30,1,0,9,1,"All of the death penalty oppontents are for life in jail as opposed to the death penalty.I am sure that if some are found innocent,there are at least that many that are innocent and never set free.",I am very conservative and I am opposed to abortion and the death penalty.
2.666666667,2659,2659,31,20,1,4,6,1,Getting rid of the expensive appeals basically ensures that more innocent people will die.,That doesn't ensure that we don't end up murdering innocent people.
1.333333333,1676,3065,22,107,1,5,1,1,"My only issue with the death penalty is the case of innocence, however there has been no innocent put to death in the united states since 1976, there has been claims but these have all been dismissed.",There are some who need to be put to death.
1.333333333,1128,14510,16,63,1,3,0,3,"that is why I support it for serial killers, I don't really support it for a murderer.","But as long as they are only options, I support the criminals right to choose that particular method."
1.666666667,32744,32744,25,3,3,1,0,3,"No, if it is already known that this person made the crime, the death penalty may be used.","You have just shown your position why we should use the death penalty, but i have not seen the solution for people who are making crime?"
1,823,14127,1,39,1,6,4,3,"Well, I'm assuming the one with the most lasting effects (death penalty).",Personally I am more interested in the deterrent effect of capital punishment over the punishment aspect.
1,17,7933,25,250,1,5,0,1,"No he the guy who killed twitter should have to suffer in jail and think about what he done for the rest of his life, and not be given the easy way out buy the death pentaly.",And because Christ forgave the men that unjustly killed him does not conclusivly show that He was against the death penalty.
2.666666667,30812,1676,112,16,3,0,6,1,I think it could be proven that putting somebody in prison for life whent ehy have requested the death penalty is cruel and unusual punishment.,I dont think staying in prison for life is more punishment.
2,1676,18153,22,22,1,5,10,3,"Should the abuser be put to death, that would be to good for him.",There are some who need to be put to death.
3.333333333,13175,22346,2,25,3,0,0,3,There are many reasons the death penalty should be abolished.,The first reason of abolishing the death penalty is human rights perspectives and the danger of executing innocent people .
1.666666667,7933,7933,228,11,1,5,0,1,"Though I would not call the death penalty murder, I am personally against it.",Besides I'm not saying we should apply the death penalty in all instances of murder for example.
3,25683,5572,90,196,3,1,7,1,States without the death penalty generally have lower murder rates.,"The murder rate for the state of New York, a state without the death penalty has increased this year with a higher rate of murder than it was in 2009."
2,20886,25683,23,112,3,0,6,3,I think only certain people deserve to have the death penalty.,I don't think the death penalty should be banned.
4.333333333,28050,28050,37,68,3,9,8,3,Not to mention that the death penalty is more costly than simple life in prison in both money and time.,Living in jail for life costs less money then the death penalty.
2.333333333,28050,14510,64,37,3,2,13,3,A life sentence does not prevent a murderer from murdering again.,"Killing the criminal would just make others angry, since there are other ways to take criminals out of the streets, like life sentences."
3.666666667,28050,28050,215,213,3,2,0,3,"Look violence rates of ALL kinds are lower outside of the USA in countries with no death penalty, period.","Also, within the USA, murder rates are consistently lower in states that don't have capital punishment."
2.333333333,28050,13175,45,22,3,0,0,3,"I think the death penalty should only be used in extreme cases where the accused is, without a doubt, guilty.",The death penalty is not used for what it is supposed to be used for.
1.333333333,12024,5572,1,24,3,1,1,1,This is why I said what I said in the first place about why I'm against the death penalty.,I don't think everyone should be put to death.
1,3065,22346,95,30,1,0,10,3,(4)Death penalty does not intimidate people from committing a crime.,i think the death penalty should be abolished because some people are sentenced to deathfor a crime they might have not committed.
3,28050,28050,8,215,3,1,2,3,"Also, within the USA, murder rates are consistently lower in states that don't have capital punishment.",The crime rate was higher after the death penalty than before it.
2.333333333,4690,8212,62,16,1,13,11,3,"The death penalty is in place to prevent further crimes, not to please the victim's family.",Both the death penalty and a life sentence would have prevent further murders.
1,12024,5572,14,39,3,0,14,1,Only if they try to murder somebody after they are in prison do they deserve the death penalty?,The problem with the death penalty is eventually someone will be sentenced to death when they are in fact guilty.
4,28050,5572,34,196,3,1,6,1,Most people who would be deterred already seem to be deterred by life without parole as a punishment.,Does the death penalty deter evil more than life in prison?
3,17,5572,124,262,1,0,6,1,"Until then, I remain unmoved by their cries of ""innocent people"" being put to death.",I would support the death penalty IF there was a way to ensure that it would not put innocent people to death.
1.333333333,25683,15556,110,12,3,0,2,3,"So I think it is better to imprison those who deserve death for life, rather than even once as a people murder the wrong person.","I see no point in letting someone live who does not want to live, or letting someone die who does not want to die."
3,28237,20886,8,23,3,7,3,3,"Hellno is right, capital punishment should be much more cost effective than the alternative- life in prison without parole.","Life imprisonment without parole is more effective than execution, and it is cheaper."
3,4756,28050,62,1,1,15,6,3,"People have, and will, be executed even though they are innocent of the crime.","If somebody is completely innocent and they are executed for a crime they didn't commit (which, with forensics these days, probably will never happen again), that is a problem."
1,25683,17,77,44,3,0,5,1,"The death penalty was included in that ""law.""",The Death Penalty is a subject i am very passionate about and i am also pursuing the study of criminal law so it has exposed me to many facts.
2,25683,4690,26,119,3,0,11,1,The death penalty doesn't reverse the death of the victim.,IMO the death penalty is about justice for the loved ones of the victims.
2.666666667,5572,5572,251,255,1,0,1,1,"If I heard of an innocent stranger being brutally killed, I might want to see the perpetrator suffer because of the suffering of the victim - that is VENGEANCE pure and simple.","Since I am not related to any death-row-inmate's victims (of murder, rape, molestation), I do not classify my desire to see them dead as vengeance."
1.333333333,1676,1128,78,23,1,12,2,1,"If they don't want to kill an innocent person, stick to life in prison.","If someone killed my relative, I wouldn't want them killed, I would want them to spend the rest of their lives in hard, back breaking labor."
2.333333333,4690,4690,62,149,1,9,2,1,Bleeding hearts will not accept the fact that the death penalty is a deterrent and saves innocent lives.,"If it has nothing to do with the death penalty, how could it have anything to do with lives saved by the death penalty in the first place?"
1,28050,373,64,2,3,0,5,1,If we slap a guarantueed death penalty on murder then any following murderer commits the crime on pain of death which is a much better detterent.,"If we continue to allow the death penalty, we are no better than the murderers and rapists that we punish with the death penalty."
4.333333333,28050,13175,84,22,3,12,0,3,"I think the death penalty should only be used in extreme cases where the accused is, without a doubt, guilty.",I dont think the death penalty should be apllied in just any case.
1,5572,14127,275,60,1,28,22,3,You can't just assume the death penalty is a crime.,"Just because you can be rehabiliated, the crime you may have done may have been so henius that society demands your removal, but not death."
3,5572,33045,230,37,1,1,42,3,"I said that the definition and what I said are the same, because the one who is being rehabilitated is still being punished with suffering or pain and it is accomplishing the goal of them learning right from wrong.",Rehabilitation is one goal that one has for punishment but other goals might include:
2.666666667,4774,17,32,25,1,1,5,1,And because Christ forgave the men that unjustly killed him does not conclusivly show that He was against the death penalty.,"In fact, I think if Jesus did not believe in the death penalty, it would make his sacrifice that much greater, because he would be being unjustly put to death."
4.333333333,5572,18153,50,52,1,1,2,3,"First it is more expensive to kill a person, then letting him stay for a life long imprisonment.","The death penalty (because of appeals) costs more than solitary confinement for life, both of which would ensure that the person would never kill again."
1.333333333,5572,1676,260,21,1,1,21,1,With all that it has been a very trying time for me and I have had to struggle with how I really felt about the death penalty.,This is why I'm aganist the penalty as punishment.
1,13293,3271,16,27,3,0,5,1,I think at least if they are innocent they would be happier as I am living without that safety net than being killed because we don't think they should have a right to fight for thier lives leagally.,"I don't believe that they should because if you kill someone, they won't have the chance to either get rehabilitated nor will they have the chance to actually regret what they have done."
3,28050,5572,36,196,3,1,6,1,Most people who would be deterred already seem to be deterred by life without parole as a punishment.,The death penalty is sometimes claimed to save lives through deterrence.
3.333333333,28050,3065,46,108,3,3,116,1,The death penalty demeans the moral order and execution does something,"the death penalty also is premediated murder,it demeans the state and makes society more violent!"
2,5572,1128,181,50,1,3,0,1,"If you get a life sentence, you shouldn't have any choices whatsoever.","In fact, with the death penalty you get more due process than someone with a life sentence...there aren't many advocates for helping those guys out."
3.333333333,30812,14510,111,29,3,0,2,3,The government shouldnt make people spend the rest of their life in prison or jail because that would be a cruel and unusual punishment.,I think people suffer more when they spend their whole lives in jail.
3,4690,1676,185,35,1,27,4,1,Therefore the argument of death as a deterent is a joke.,"Furthermore, any assertion that the death penalty is not a deterrent is false."
1.333333333,1676,31664,22,61,1,5,26,3,"If the death penalty is not administered equally, those who have been put to death have been treated UNFAIRLY.",There are some who need to be put to death.
1.333333333,28050,28050,113,64,3,1,2,3,"Killing the criminal would just make others angry, since there are other ways to take criminals out of the streets, like life sentences.",The people dying from the death penalty are guilty people who have taken the lives of others.
1,3065,2104,88,48,1,5,5,1,Comparable countries without the death penalty have fewer murders then Texas.,abortion does not qualify as state murder like the death penalty.
3,32744,5572,28,145,3,1,9,1,"As far as the deterrent argument, I have said this before, and I will say it again: There is no accurate way to measure if the death penalty is deterring crime or not.","I've followed this debate for years (I work in a prison), and i have never heard it suggested by anyone other than those who oppose the Penalty, that the Penalty is a deterrent."
4,5572,3271,188,52,1,0,8,1,I am responding.....you seem to think thatg life in prison is worse then the death penalty........I am telling you that the prisoners on death row would disagree........,I think that criminals view the death penalty as worse than life imprisonment and worse than temporary solitary confinement within life imprisonment - at least given the conditions in American prisons.
2.333333333,32744,17,10,136,3,3,1,1,"So we kill killers, but in the end, end up with more murders.","How can you justify teaching a generation of children that to stop killers from killing because killing is wrong, we should kill them?"
3.666666667,22346,30812,20,16,3,0,14,3,"If you raped and killed my kids, I would not want you to be executed.","I see what you mean, but i'm still against killing people ."
5,28237,13175,29,22,3,1,0,3,"I think the death penalty should only be used in extreme cases where the accused is, without a doubt, guilty.","but yes only in extreme cases, and only if we can prove the person is guilty without a doubt."
3,28050,13175,115,18,3,0,3,3,"If a person just raped someone (this is just an example) they shouldn't be killed for it, but something like a mass murdering or serial killing should be dealt with by putting them to death.",If someone is bad enough to be considered for the death penalty then they must have had sure evidence that they are guilty if they are then they shouldn't deserve the right to live among people they could kill
1,31664,9676,65,6,3,0,1,1,A trial is how we determine whether someone has done something wrong.,Actually we still kill the wrong person all the time.
1.666666667,32744,30812,42,83,3,2,2,3,>>>If we are sure they raped & killed those innocent children then we should let them die.,"If it must be, then we shall find a way to improve these peoples habits, not kill them because they aren't 'like us'."
3.666666667,30812,30812,111,48,3,0,1,3,"For some people death penalty is better than life in prison, who are respect their freedom and who are consider that it is better to die than someone to judge them.",I think people suffer more when they spend their whole lives in jail.
3,17,14510,64,37,1,2,13,3,A life sentence does not prevent a murderer from murdering again.,"If someone keeps killing and killing and killing, we need to stop him from taking lives."
2.666666667,30812,14510,92,29,3,1,2,3,The government shouldnt make people spend the rest of their life in prison or jail because that would be a cruel and unusual punishment.,but spending whole life in jail would be a better punishment
2.666666667,4756,3065,96,67,1,1,0,1,How do you compare killing a little child who has never had the chance to live to the execution of a criminal who has been raping and killing little children?,"There are no children being killed, and killing a child is murder in America."
4.666666667,5572,823,260,9,1,1,1,1,If that is the case I am against Capital Punishment.,This is why I'm aganist the penalty as punishment.
1,5572,14127,248,60,1,7,22,3,You can't just assume the death penalty is a crime.,If you accept vengeance as a reason for punishment then I understand why you would support the death penalty.
1,823,1676,16,89,1,5,3,1,"Also, please explain how the Supreme Court can logically back up a claim that capital punishment is not a deterrent to capital crime.","Also, the dates of these crimes point to another point supporting capitol punishment."
1,7933,17,117,134,1,0,2,1,"killing a person, no matter the reason, is still murder.",>_> Says the person who brought up freaking Nelson in a debate about the death penalty for murders.
3.333333333,14510,17,54,121,3,49,3,1,"By the same token, if we keep administering the death penalty while the system is broken, we will have a much greater risk of putting someone innocent to death.","If we can not prevent the innocent from unjust punishment, we should not have the death penalty."
1,31664,15556,27,15,3,6,3,3,Some crimes are so heinous that the person who committed the crime deserves to die: I would only agree to this if the execution erased the crime that was committed in the first place.,It wouldn't shock me if someone committed murder JUST to get those things.
1,12024,13526,14,25,3,0,1,3,I personally would never wish death penalty on someone no matter what they did to me/family/friends I would just want them in jail for a life sentence because then the threat is pretty much over.,The problem with the death penalty is eventually someone will be sentenced to death when they are in fact guilty.
4.333333333,28050,4756,141,7,3,2,262,1,"The Texas case of Lionel Herrera, like others, nationally, has been labeled, by many death penalty opponents, as an innocent executed.","Also, Texas has executed persons who were, in fact, innocent."
4.666666667,4690,4690,32,32,1,18,12,1,"You may think of it as an arbitrary tit-for-tat policy, but I see it as a legal, court ordered punishment handed down by our judicial system for a crime to which the death penalty is applicable.",The death penalty is simply a legally imposed punishment given to felons who commited crimes for which the death penalty is applicable.
1.333333333,31664,4690,39,111,3,1,2,1,"Among other things, what does it say about us as a society if we kill people who not only reform there own lives, but the lives of many others?","What if there were people killing other people, escaping from jail, doing it again etc."
2.333333333,4690,6937,152,32,1,2,2,1,"Obviously, if someone were found innocent before execution, they would not be executed.",Even the people who did the study saying that innocents had been executed admitted that they cannot prove same.
3.666666667,25683,4690,89,62,3,25,13,1,Both the death penalty and a life sentence would have prevent further murders.,"The death penalty has not been shown to be more effective than life imprisonment in deterring murder, hence we should choose life imprisonment."
1.333333333,31664,30812,24,108,3,1,0,3,"I think instead of a death penalty, they should just stay in prison until they die because putting someone to death is just harsh, No matter who it is.",I also don't think someone has been put to death for a third degree murder.
3,7933,22346,310,7,1,0,1,3,"And the purpose of the death penalty is not to punish, but to deter further crime.",The death penalty doesn't need to serve as a deterrent to crime.
1,17,25683,130,103,1,1,0,3,I believe that the final decision should be given to the bereaved; those affected by the murder.,There is no way to determine how many murders would have been committed.
1.666666667,28050,4690,188,32,3,8,17,1,No letting the family or friends of the victim kill the convicted person might be childish revenge.,"That victim has a family, that is a father, brother, sister, mother, cousin."
1.333333333,14510,25683,49,81,3,0,0,3,"Last time I checked, killing doesn't bring persons back to life, so the only reason for the death penalty seems to be revenge.",I'm also against death penalty because no one except God has the right to take person's life.
2,7933,18153,314,11,1,2,0,3,"I think there should be a death penalty because, all those innocent people getting killed for no damn reason is unfair.","Some innocent people are still sentenced to death, and that's where I see a problem."
3.666666667,25683,4756,11,35,3,1,7,1,I firmly believe that some crimes and criminals are deserving of death.,I do feel that those who murder in cold blood would be more than deserving of the death penalty.
3.666666667,25683,31664,84,27,3,4,3,3,"The thing is, without the death penalty there is absolutely no deterrent from committing heinous crimes.","Therefore, people will think twice before they choose to commit a crime and also, the death penalty has been proven to deter the crime rate."
1,3271,17,88,35,1,1,28,1,I fail to see how this proves that ���there is no question that Jesus was against the death penalty.�۝,"The way I see it, capital punishment doesn't have to be expensive at all."
3,28050,28050,146,140,3,4,2,3,Texas' system of capital punishment is less than a quarter the cost of housing a criminal for life.,Life without parole costs the justice system WAAAY less than death penalty cases do.
1.666666667,4756,32744,96,10,1,1,3,3,"How can you justify teaching a generation of children that to stop killers from killing because killing is wrong, we should kill them?","There are no children being killed, and killing a child is murder in America."
1.666666667,7933,4774,117,53,1,0,9,1,"As it is today, when someone murderers another, the death penalty is considered, as it should be.",>_> Says the person who brought up freaking Nelson in a debate about the death penalty for murders.
1.333333333,30812,4774,48,53,3,1,9,1,"As it is today, when someone murderers another, the death penalty is considered, as it should be.","For some people death penalty is better than life in prison, who are respect their freedom and who are consider that it is better to die than someone to judge them."
4.333333333,28050,20886,23,4,3,2,1,3,The government does not have the right to kill people.,"Granted, someone, who bestows great harm onto a family for egregious acts, doesn't give the government the right to kill that person."
2,33642,7933,20,74,3,1,1,1,"My point was that there are ways of dealing with violent criminals, murderers even, without executing them.",Criminals need to be punished for what they have done.
1.333333333,25683,28050,112,114,3,6,1,3,I agree that the people who are killed are mostly innocent people and that those killed by the death penalty are almost certainly guilty of the crime.,I think only certain people deserve to have the death penalty.
4,4756,4774,13,13,1,1,1,1,The death penalty executes felons found guilty of especially heinous crimes.,I support the death penalty because I feel that their are crimes and criminals so heinous that they deserve death.
1.333333333,28050,5572,115,39,3,0,14,1,Only if they try to murder somebody after they are in prison do they deserve the death penalty?,If someone is bad enough to be considered for the death penalty then they must have had sure evidence that they are guilty if they are then they shouldn't deserve the right to live among people they could kill
1,28050,2104,123,16,3,0,3,1,People who will commit a crime with life in prison would probably still commit the crime with capital punishment.,"Many, many people have already been exonerated AFTER being convicted of a capital crime."
2.333333333,5572,30812,24,74,1,1,7,3,"Like I said, I don't disagree with the theory of the death penalty.",This is why I said what I said in the first place about why I'm against the death penalty.
3.666666667,3186,25683,42,58,1,6,4,3,"therefore the death penalty should not be used, simply because it kills innocent people.","Or you could merely ignore them and concede that the death penalty is flawed, kills innocent people and costs the lives of innocents in the use of how it is funded"
2,28050,823,141,8,3,2,4,1,Texas has the most executions and the most murders as well.,"Also, Texas has executed persons who were, in fact, innocent."
2.333333333,5065,5572,1,160,1,4,5,1,"Show said criminal that their actions were unnacceptable to society, and therefore they must pay a penalty for their actions.",The death penalty is the only just punishment for their actions.
1.333333333,12024,5572,14,263,3,0,5,1,The person having been convicted of a crime punishable by death and subsequently sentenced to death should be put to death.,The problem with the death penalty is eventually someone will be sentenced to death when they are in fact guilty.
5,5572,4756,136,11,1,2,4,1,"Again, I support the death penalty for certain crimes and criminals.",I believe there are certain crimes where the death penalty is an acceptable punishment.
2,5572,33045,200,35,1,11,4,3,The question is should the death penalty be allowed as a form of punishment.,The question with the death penalty is not kill or give no punishment.
4.333333333,28237,31664,10,56,3,9,14,3,"In the United States, states without the death penalty has consistently lower murder rates.","Since murder is viewed as wrong, it generally makes more sense to eliminate the death penalty because murder rates are generally lower in those states."
1,33045,5572,38,24,3,21,1,1,This is why I said what I said in the first place about why I'm against the death penalty.,"I don't even give a shit about the death penalty, I was just making a point."
3,5572,1128,188,42,1,0,1,1,"And no one said that life in prision is ""much worse"" then the death penalty.",I think that criminals view the death penalty as worse than life imprisonment and worse than temporary solitary confinement within life imprisonment - at least given the conditions in American prisons.
4.333333333,5572,17,265,128,1,0,1,1,"If we don't stop the death penalty now, we will put innocent people to death while we try to fix the problems.",So how about we stop a penalty that has executed innocents?
3,28050,5572,8,196,3,1,7,1,States without the death penalty generally have lower murder rates.,The crime rate was higher after the death penalty than before it.
1.333333333,6937,25683,28,7,1,1,27,3,There is no reason to give that person a death penalty.,The reasons given most often for supporting the death penalty are emotional reasons of retribution for the heinous acts of the criminal.
4.666666667,28050,31664,202,56,3,25,14,3,"In the United States, states without the death penalty has consistently lower murder rates.",States without the death penalty have fared BETTER in reducing their murder rates than states with the death penalty.
3.333333333,25683,25683,53,53,3,22,23,3,"Whereas, if we choose not to use executions and there is a general deterrent effect, we would be sacrificing innocent lives.","First, we must choose to use executions because they may save innocent life."
2.333333333,4774,33045,8,71,1,11,0,3,"Yes, the death penalty should be use as a punishment.",God gave to government the legitimate authority to use capital punishment to restrain murder and to punish murderers.
1.666666667,3065,14510,76,24,1,2,2,3,if someone killed you wouldn't you want them dead?,But why do you have to get rid of them by killing them.
2.666666667,4690,33642,87,1,1,9,0,3,If murder is wrong than so is the death penalty.,"Life is a precious thing (after all, you're proposing the death penalty because of killing) and even ONE incorrect execution is one too many."
2.333333333,4690,33045,32,71,1,18,0,3,"Yes, the death penalty should be use as a punishment.",The death penalty is simply a legally imposed punishment given to felons who commited crimes for which the death penalty is applicable.
3,25683,31664,90,56,3,1,14,3,"In the United States, states without the death penalty has consistently lower murder rates.","The murder rate for the state of New York, a state without the death penalty has increased this year with a higher rate of murder than it was in 2009."
1.333333333,4690,7933,76,62,1,3,7,1,I have been a victim of rape and if I were a victim of murder I would not desire the death penalty for the perpetrator.,"...and if I do someday murder someone, I should be killed."
1.666666667,14510,14510,49,20,3,0,5,3,"Someone in my family, honestly I would want that person to take the death penalty.",I'm also against death penalty because no one except God has the right to take person's life.
2.666666667,5572,28050,136,66,1,2,0,3,"I think the death penalty is an archaic and obsolete form of punishment, even for the crime of murder.",I believe there are certain crimes where the death penalty is an acceptable punishment.
1,33045,30812,38,74,3,21,7,3,"Like I said, I don't disagree with the theory of the death penalty.","I don't even give a shit about the death penalty, I was just making a point."
3,7933,3271,56,118,1,1,4,1,"Even though you deny it, your statements show you have no problem executing innocent people.",Especially given that you have accepted that some innocent people are executed.
2,5572,7933,181,256,1,1,2,1,The antepenultimate man to be sentenced to death was innocent.,How many people with a life sentence without parole have died an prison and been innocent?
2.666666667,31664,3065,30,23,3,1,1,1,But I can't get past the fact that they'll be killed for killing someone else - it's hypocritical.,I say that they should be killed the same way that the person(s) that they killed were.
4.333333333,25683,14510,89,52,3,25,8,3,The death penalty has never been shown to be a deterent to murder.,"The death penalty has not been shown to be more effective than life imprisonment in deterring murder, hence we should choose life imprisonment."
1,4690,14127,87,75,1,16,4,3,We must look into why the person raped a child or murdered a father.,We could get the person who may kill in the future.
2,30812,13293,36,12,3,0,2,3,No one who committed such an act should get the easy way out with death.,Death penalty are given to those who have comitted a very serious crime.
1.333333333,28050,9872,3,23,3,4,15,1,Is it reason to do away with the death penalty?,"There is no reason that the death penalty, in general, should be more expensive than LWOP and, in many, if not most cases, the death penalty should be less expensive."
1,4774,13526,32,8,1,1,7,3,So all in all I believe in the death penalty.,"In fact, I think if Jesus did not believe in the death penalty, it would make his sacrifice that much greater, because he would be being unjustly put to death."
1.333333333,31664,9872,17,23,3,0,15,1,Is it reason to do away with the death penalty?,The reason to be for the death penalty is because it is just; the same foundation of support for all sanctions.
1,28050,3271,178,88,3,0,1,1,"The way I see it, capital punishment doesn't have to be expensive at all.",The death penalty right now is to easy even I think.
2.333333333,25683,28050,58,114,3,0,1,3,I agree that the people who are killed are mostly innocent people and that those killed by the death penalty are almost certainly guilty of the crime.,But I oppose the death penalty because it has the capacity to kill innocent people.
3,28050,22346,105,30,3,1,10,3,(4)Death penalty does not intimidate people from committing a crime.,", I believe the death penalty has deterred at least some people from committing murder."
3,4756,30812,11,93,1,4,0,3,"For sheer purposes of punishing a criminal, I don't support the death penalty.","Again, I support the death penalty for certain crimes and criminals."
3,4690,2104,147,30,1,1,5,1,"So in reality, pushing the death penalty only ensures that more innocent people will be murdered.",Exactly how many innocent people has the death penalty killed?
2,30812,18153,112,16,3,0,1,3,I dont believe that someone who killed or raped a lot of people should be able to live even if they are in a jail surrounded by other criminals.,I dont think staying in prison for life is more punishment.
2.333333333,7933,28050,40,151,1,1,11,3,"The studies are very clear that people are routinely convicted of crimes that they never committed, period.",So as long as only some innocent people are killed for crimes they didn't commit then the system must be sound.
1.333333333,2659,4690,39,59,1,0,12,1,I will agree that the death penalty is too arbitrarily applied.,"I used to be for the death penalty, however two things made me question my position."
1.333333333,5065,25683,1,67,1,16,12,3,"If there was another factor, then there would have already been arguments against this study using other studies produced by the opponents of the death penalty to proved this theory wrong.",Others have said that the death penalty is biblically wrong.
2,28050,31664,42,25,3,0,0,3,I believe that murder is the killing of a human being.,"I think America should ban the death penalty because no man/woman has the right to kill anyone even if the have done something wrong, because i believe that only God should have the power to take people's lives."
2.333333333,4774,31664,8,25,1,11,2,3,Death penalty is then in this case a lawful murder.,God gave to government the legitimate authority to use capital punishment to restrain murder and to punish murderers.
2.333333333,33642,25683,21,91,3,0,23,3,"Quite a lot of people think that criminals should be punished for the sake of punishing them, whether or not it deters anyone; I had thought you were one of them.",I am not disagreeing with punishing criminals for crimes they have committed.
1.333333333,30812,33045,46,75,3,6,2,3,Once the danger is gone killing a person is simply murder.,No one asks a murderer if killing a person for wearing pink feels like killing a person that has killed another... It may be equally as justified.
3,28050,14127,210,35,3,0,7,3,"Well according to your own paper, it says that you can't prove that the death penalty increases the murder rate.",If the death penalty deters murder (as you claim) then why does Europe have a lower murder rate even though they've outlawed the death penalty?
3,31664,31664,40,56,3,0,13,3,"Aside from the true moral standpoint of avoiding killing innocent people and ignoring the greater good aspect of the death penalty, the legal system is wrong because the death penalty has no deterrence.","Death penatly is not just about money, but it is morally wrong."
2,5572,25683,50,86,1,1,31,3,"Can life imprisonment for a definite yes, prevent a murderer from killing again?","The death penalty (because of appeals) costs more than solitary confinement for life, both of which would ensure that the person would never kill again."
1.666666667,1676,30697,72,19,1,4,0,3,The dealth penalty is not as simple as it seems.,"So, seems to me that when you make death a quick (as in timely) and certain punishment, there is most definitely a deterent effect."
1.333333333,25683,28050,86,64,3,31,2,3,"Killing the criminal would just make others angry, since there are other ways to take criminals out of the streets, like life sentences.","Can life imprisonment for a definite yes, prevent a murderer from killing again?"
2.333333333,14127,14127,60,60,3,33,27,3,Saying the death penalty is a justified method of punishment for a crime just because the criminal is a killer himself is a completely contrived reason.,"Why is that not a completely contrived, arbitrary excuse to act just as bad as the criminal?"
1.333333333,3065,5572,23,260,1,5,1,1,This is why I'm aganist the penalty as punishment.,"Although there is much controversy about him, I agree that prisons, especially for those for whom the death penalty could be considered, should be punishment."
2.666666667,28050,25683,35,42,3,0,15,3,"Even if the death penalty does not deter serial killers, it prevents them from killing again in society or in prison.","The death penalty is useless deterrent of crime because in the states that have them, they are not any more inclined to commit a crime because the threat of death penalty particularly if it is murder."
1,2659,30812,39,35,1,0,0,3,I'd rather be put to death than sit in a jail cell and rot for the rest of my life.,"I used to be for the death penalty, however two things made me question my position."
2,3065,5572,13,216,1,0,9,1,I would say that we need to keep cold-blooded barbarism out of our justice system at all levels.,Like I said no criminal justice system is perfect......
2.333333333,32744,18153,42,55,3,2,9,3,"When a person does something horrible, we no longer see them as a human that values their life, we just see them as an epitome of hate.","If it must be, then we shall find a way to improve these peoples habits, not kill them because they aren't 'like us'."
1.333333333,3065,1676,23,78,1,1,12,1,"If someone killed my relative, I wouldn't want them killed, I would want them to spend the rest of their lives in hard, back breaking labor.",But I can't get past the fact that they'll be killed for killing someone else - it's hypocritical.
2.666666667,28050,33642,139,1,3,0,1,3,"You might say the criminal deserved it, but murder is murder, whether they deserved it or not.",just because someone is believed to have done something wrong doesnt mean that they are bad people who deserve to die...what if that happened to you?
1,25683,5572,28,130,3,1,24,1,"If you are personally familiar with the hatred that accompanies a murderer, then you must know a victim's family member.","Serial killers, ""How many people did you kill?"""
1.333333333,6937,14127,28,60,1,1,27,3,Saying the death penalty is a justified method of punishment for a crime just because the criminal is a killer himself is a completely contrived reason.,The reasons given most often for supporting the death penalty are emotional reasons of retribution for the heinous acts of the criminal.
1.333333333,7933,15556,40,6,1,1,3,3,"if someone commits any crime, then they are a criminal by definition and should die.",So as long as only some innocent people are killed for crimes they didn't commit then the system must be sound.
1,4690,7836,78,11,1,3,4,3,"The debate question asks ""Should the death penalty be legalized?""",An argument regarding the death penalty should be confined to discussions regarding those who have been wrongly convicted and sentenced to death.
1.333333333,373,6937,5,29,1,2,2,1,"And no, I do not claim that there are trials that can determine innocence after execution...we hold those while they are alive, and before they are sentenced to death.","If we sentence someone to life in prison, we can always free them at a later time if they are found to be innocent."
3,1676,5572,35,145,1,4,9,1,"As far as the deterrent argument, I have said this before, and I will say it again: There is no accurate way to measure if the death penalty is deterring crime or not.",Therefore the argument of death as a deterent is a joke.
2,25683,22346,85,7,3,13,1,3,"And the purpose of the death penalty is not to punish, but to deter further crime.","There are multiple possible reasons for having a criminal justice system: deterring potential offenders, punishing actual offenders, rehabilitating offenders, removing offenders from the general population to prevent further criminality, avenging the victims of crime."
1.333333333,5572,1676,251,35,1,8,4,1,Therefore the argument of death as a deterent is a joke.,This argument has been made for the death penalty also.
4.333333333,4690,823,32,16,1,1,10,1,"It is also possible for an innocent person to be sentenced to life in prison without the possibility of parole, but nobody is making the argument to stop sending people to prison.","So should we be able to impose the sentence of life without parole, all the while understanding that we may have put an innocent man in prison for life?"
1.666666667,4690,4690,62,47,1,9,0,1,"If the same murderer had been given the death penalty, and never released in the first place, he would not be able to kill again.","If it has nothing to do with the death penalty, how could it have anything to do with lives saved by the death penalty in the first place?"
